,heuristic_name,num_nodes,proportion_of_defender_nodes_per_round,proportion_of_nodes_on_fire_initial,mean_num_nodes_saved
5667,adjacent_to_nodes_on_fire,11,0.08,0.1,2.65
5668,adjacent_to_nodes_on_fire,11,0.09,0.1,2.35
5669,adjacent_to_nodes_on_fire,11,0.1,0.1,4.0
5670,adjacent_to_nodes_on_fire,11,0.01,0.11,2.45
5671,adjacent_to_nodes_on_fire,11,0.02,0.11,2.9
5672,adjacent_to_nodes_on_fire,11,0.03,0.11,1.65
5673,adjacent_to_nodes_on_fire,11,0.04,0.11,2.15
5674,adjacent_to_nodes_on_fire,11,0.05,0.11,2.05
5675,adjacent_to_nodes_on_fire,11,0.06,0.11,2.85
5676,adjacent_to_nodes_on_fire,11,0.07,0.11,2.9
5677,adjacent_to_nodes_on_fire,11,0.08,0.11,3.15
5678,adjacent_to_nodes_on_fire,11,0.09,0.11,2.15
5679,adjacent_to_nodes_on_fire,11,0.1,0.11,3.55
5680,adjacent_to_nodes_on_fire,11,0.01,0.12,2.7
5681,adjacent_to_nodes_on_fire,11,0.02,0.12,2.55
5682,adjacent_to_nodes_on_fire,11,0.03,0.12,3.4
5683,adjacent_to_nodes_on_fire,11,0.04,0.12,2.65
5684,adjacent_to_nodes_on_fire,11,0.05,0.12,2.45
5685,adjacent_to_nodes_on_fire,11,0.06,0.12,2.35
5686,adjacent_to_nodes_on_fire,11,0.07,0.12,2.5
5687,adjacent_to_nodes_on_fire,11,0.08,0.12,2.15
5688,adjacent_to_nodes_on_fire,11,0.09,0.12,2.85
5689,adjacent_to_nodes_on_fire,11,0.1,0.12,3.65
5690,adjacent_to_nodes_on_fire,11,0.01,0.13,2.7
5691,adjacent_to_nodes_on_fire,11,0.02,0.13,1.95
5692,adjacent_to_nodes_on_fire,11,0.03,0.13,2.4
5693,adjacent_to_nodes_on_fire,11,0.04,0.13,2.4
5694,adjacent_to_nodes_on_fire,11,0.05,0.13,2.75
5695,adjacent_to_nodes_on_fire,11,0.06,0.13,2.85
5696,adjacent_to_nodes_on_fire,11,0.07,0.13,2.4
5697,adjacent_to_nodes_on_fire,11,0.08,0.13,2.3
5698,adjacent_to_nodes_on_fire,11,0.09,0.13,2.25
5699,adjacent_to_nodes_on_fire,11,0.1,0.13,4.6
5700,adjacent_to_nodes_on_fire,11,0.01,0.14,2.35
5701,adjacent_to_nodes_on_fire,11,0.02,0.14,2.2
5702,adjacent_to_nodes_on_fire,11,0.03,0.14,2.35
5703,adjacent_to_nodes_on_fire,11,0.04,0.14,2.7
5704,adjacent_to_nodes_on_fire,11,0.05,0.14,2.25
5705,adjacent_to_nodes_on_fire,11,0.06,0.14,3.3
5706,adjacent_to_nodes_on_fire,11,0.07,0.14,1.95
5707,adjacent_to_nodes_on_fire,11,0.08,0.14,1.85
5708,adjacent_to_nodes_on_fire,11,0.09,0.14,2.05
5709,adjacent_to_nodes_on_fire,11,0.1,0.14,3.65
5710,adjacent_to_nodes_on_fire,11,0.01,0.15,2.45
5711,adjacent_to_nodes_on_fire,11,0.02,0.15,2.3
5712,adjacent_to_nodes_on_fire,11,0.03,0.15,2.45
5713,adjacent_to_nodes_on_fire,11,0.04,0.15,3.1
5714,adjacent_to_nodes_on_fire,11,0.05,0.15,2.3
5715,adjacent_to_nodes_on_fire,11,0.06,0.15,2.0
5716,adjacent_to_nodes_on_fire,11,0.07,0.15,2.65
5717,adjacent_to_nodes_on_fire,11,0.08,0.15,2.7
5718,adjacent_to_nodes_on_fire,11,0.09,0.15,3.0
5719,adjacent_to_nodes_on_fire,11,0.1,0.15,3.9
5720,adjacent_to_nodes_on_fire,12,0.01,0.05,3.2
5721,adjacent_to_nodes_on_fire,12,0.02,0.05,3.25
5722,adjacent_to_nodes_on_fire,12,0.03,0.05,3.2
5723,adjacent_to_nodes_on_fire,12,0.04,0.05,2.95
5724,adjacent_to_nodes_on_fire,12,0.05,0.05,3.1
5725,adjacent_to_nodes_on_fire,12,0.06,0.05,3.75
5726,adjacent_to_nodes_on_fire,12,0.07,0.05,3.25
5727,adjacent_to_nodes_on_fire,12,0.08,0.05,4.4
5728,adjacent_to_nodes_on_fire,12,0.09,0.05,5.85
5729,adjacent_to_nodes_on_fire,12,0.1,0.05,5.4
5730,adjacent_to_nodes_on_fire,12,0.01,0.06,3.6
5731,adjacent_to_nodes_on_fire,12,0.02,0.06,2.85
5732,adjacent_to_nodes_on_fire,12,0.03,0.06,3.25
5733,adjacent_to_nodes_on_fire,12,0.04,0.06,3.35
5734,adjacent_to_nodes_on_fire,12,0.05,0.06,2.75
5735,adjacent_to_nodes_on_fire,12,0.06,0.06,2.55
5736,adjacent_to_nodes_on_fire,12,0.07,0.06,3.2
5737,adjacent_to_nodes_on_fire,12,0.08,0.06,3.75
5738,adjacent_to_nodes_on_fire,12,0.09,0.06,6.7
5739,adjacent_to_nodes_on_fire,12,0.1,0.06,5.6
5740,adjacent_to_nodes_on_fire,12,0.01,0.07,3.0
5741,adjacent_to_nodes_on_fire,12,0.02,0.07,3.1
5742,adjacent_to_nodes_on_fire,12,0.03,0.07,2.9
5743,adjacent_to_nodes_on_fire,12,0.04,0.07,2.55
5744,adjacent_to_nodes_on_fire,12,0.05,0.07,3.05
5745,adjacent_to_nodes_on_fire,12,0.06,0.07,2.85
5746,adjacent_to_nodes_on_fire,12,0.07,0.07,3.3
5747,adjacent_to_nodes_on_fire,12,0.08,0.07,4.8
5748,adjacent_to_nodes_on_fire,12,0.09,0.07,5.1
5749,adjacent_to_nodes_on_fire,12,0.1,0.07,6.0
5750,adjacent_to_nodes_on_fire,12,0.01,0.08,2.9
5751,adjacent_to_nodes_on_fire,12,0.02,0.08,2.75
5752,adjacent_to_nodes_on_fire,12,0.03,0.08,2.75
5753,adjacent_to_nodes_on_fire,12,0.04,0.08,3.45
5754,adjacent_to_nodes_on_fire,12,0.05,0.08,3.85
5755,adjacent_to_nodes_on_fire,12,0.06,0.08,3.95
5756,adjacent_to_nodes_on_fire,12,0.07,0.08,2.55
5757,adjacent_to_nodes_on_fire,12,0.08,0.08,3.15
5758,adjacent_to_nodes_on_fire,12,0.09,0.08,5.9
5759,adjacent_to_nodes_on_fire,12,0.1,0.08,5.1
5760,adjacent_to_nodes_on_fire,12,0.01,0.09,2.9
5761,adjacent_to_nodes_on_fire,12,0.02,0.09,2.35
5762,adjacent_to_nodes_on_fire,12,0.03,0.09,2.4
5763,adjacent_to_nodes_on_fire,12,0.04,0.09,2.25
5764,adjacent_to_nodes_on_fire,12,0.05,0.09,2.25
5765,adjacent_to_nodes_on_fire,12,0.06,0.09,2.0
5766,adjacent_to_nodes_on_fire,12,0.07,0.09,2.8
5767,adjacent_to_nodes_on_fire,12,0.08,0.09,2.25
5768,adjacent_to_nodes_on_fire,12,0.09,0.09,4.95
5769,adjacent_to_nodes_on_fire,12,0.1,0.09,4.0
5770,adjacent_to_nodes_on_fire,12,0.01,0.1,2.45
5771,adjacent_to_nodes_on_fire,12,0.02,0.1,2.55
5772,adjacent_to_nodes_on_fire,12,0.03,0.1,2.15
5773,adjacent_to_nodes_on_fire,12,0.04,0.1,2.3
5774,adjacent_to_nodes_on_fire,12,0.05,0.1,2.45
5775,adjacent_to_nodes_on_fire,12,0.06,0.1,2.9
5776,adjacent_to_nodes_on_fire,12,0.07,0.1,2.25
5777,adjacent_to_nodes_on_fire,12,0.08,0.1,2.2
5778,adjacent_to_nodes_on_fire,12,0.09,0.1,4.7
5779,adjacent_to_nodes_on_fire,12,0.1,0.1,4.4
5780,adjacent_to_nodes_on_fire,12,0.01,0.11,2.15
5781,adjacent_to_nodes_on_fire,12,0.02,0.11,2.45
5782,adjacent_to_nodes_on_fire,12,0.03,0.11,2.5
5783,adjacent_to_nodes_on_fire,12,0.04,0.11,2.4
5784,adjacent_to_nodes_on_fire,12,0.05,0.11,2.35
5785,adjacent_to_nodes_on_fire,12,0.06,0.11,1.9
5786,adjacent_to_nodes_on_fire,12,0.07,0.11,2.5
5787,adjacent_to_nodes_on_fire,12,0.08,0.11,2.35
5788,adjacent_to_nodes_on_fire,12,0.09,0.11,4.1
5789,adjacent_to_nodes_on_fire,12,0.1,0.11,4.25
5790,adjacent_to_nodes_on_fire,12,0.01,0.12,2.7
5791,adjacent_to_nodes_on_fire,12,0.02,0.12,1.95
5792,adjacent_to_nodes_on_fire,12,0.03,0.12,2.7
5793,adjacent_to_nodes_on_fire,12,0.04,0.12,2.5
5794,adjacent_to_nodes_on_fire,12,0.05,0.12,2.4
5795,adjacent_to_nodes_on_fire,12,0.06,0.12,2.3
5796,adjacent_to_nodes_on_fire,12,0.07,0.12,2.4
5797,adjacent_to_nodes_on_fire,12,0.08,0.12,2.2
5798,adjacent_to_nodes_on_fire,12,0.09,0.12,3.75
5799,adjacent_to_nodes_on_fire,12,0.1,0.12,4.45
5800,adjacent_to_nodes_on_fire,12,0.01,0.13,2.35
5801,adjacent_to_nodes_on_fire,12,0.02,0.13,2.2
5802,adjacent_to_nodes_on_fire,12,0.03,0.13,2.25
5803,adjacent_to_nodes_on_fire,12,0.04,0.13,2.45
5804,adjacent_to_nodes_on_fire,12,0.05,0.13,2.15
5805,adjacent_to_nodes_on_fire,12,0.06,0.13,2.55
5806,adjacent_to_nodes_on_fire,12,0.07,0.13,2.0
5807,adjacent_to_nodes_on_fire,12,0.08,0.13,2.2
5808,adjacent_to_nodes_on_fire,12,0.09,0.13,4.0
5809,adjacent_to_nodes_on_fire,12,0.1,0.13,4.0
5810,adjacent_to_nodes_on_fire,12,0.01,0.14,2.45
5811,adjacent_to_nodes_on_fire,12,0.02,0.14,2.0
5812,adjacent_to_nodes_on_fire,12,0.03,0.14,2.5
5813,adjacent_to_nodes_on_fire,12,0.04,0.14,2.45
5814,adjacent_to_nodes_on_fire,12,0.05,0.14,2.35
5815,adjacent_to_nodes_on_fire,12,0.06,0.14,2.6
5816,adjacent_to_nodes_on_fire,12,0.07,0.14,2.15
5817,adjacent_to_nodes_on_fire,12,0.08,0.14,2.25
5818,adjacent_to_nodes_on_fire,12,0.09,0.14,4.2
5819,adjacent_to_nodes_on_fire,12,0.1,0.14,3.95
5820,adjacent_to_nodes_on_fire,12,0.01,0.15,1.95
5821,adjacent_to_nodes_on_fire,12,0.02,0.15,2.35
5822,adjacent_to_nodes_on_fire,12,0.03,0.15,2.65
5823,adjacent_to_nodes_on_fire,12,0.04,0.15,2.2
5824,adjacent_to_nodes_on_fire,12,0.05,0.15,2.2
5825,adjacent_to_nodes_on_fire,12,0.06,0.15,2.45
5826,adjacent_to_nodes_on_fire,12,0.07,0.15,2.25
5827,adjacent_to_nodes_on_fire,12,0.08,0.15,2.05
5828,adjacent_to_nodes_on_fire,12,0.09,0.15,4.3
5829,adjacent_to_nodes_on_fire,12,0.1,0.15,4.7
5830,adjacent_to_nodes_on_fire,13,0.01,0.05,3.55
5831,adjacent_to_nodes_on_fire,13,0.02,0.05,3.0
5832,adjacent_to_nodes_on_fire,13,0.03,0.05,3.0
5833,adjacent_to_nodes_on_fire,13,0.04,0.05,3.15
5834,adjacent_to_nodes_on_fire,13,0.05,0.05,3.5
5835,adjacent_to_nodes_on_fire,13,0.06,0.05,3.05
5836,adjacent_to_nodes_on_fire,13,0.07,0.05,3.15
5837,adjacent_to_nodes_on_fire,13,0.08,0.05,5.75
5838,adjacent_to_nodes_on_fire,13,0.09,0.05,5.75
5839,adjacent_to_nodes_on_fire,13,0.1,0.05,5.9
5840,adjacent_to_nodes_on_fire,13,0.01,0.06,3.1
5841,adjacent_to_nodes_on_fire,13,0.02,0.06,2.75
5842,adjacent_to_nodes_on_fire,13,0.03,0.06,2.45
5843,adjacent_to_nodes_on_fire,13,0.04,0.06,4.2
5844,adjacent_to_nodes_on_fire,13,0.05,0.06,2.35
5845,adjacent_to_nodes_on_fire,13,0.06,0.06,2.55
5846,adjacent_to_nodes_on_fire,13,0.07,0.06,2.4
5847,adjacent_to_nodes_on_fire,13,0.08,0.06,5.45
5848,adjacent_to_nodes_on_fire,13,0.09,0.06,5.7
5849,adjacent_to_nodes_on_fire,13,0.1,0.06,5.55
5850,adjacent_to_nodes_on_fire,13,0.01,0.07,3.7
5851,adjacent_to_nodes_on_fire,13,0.02,0.07,3.9
5852,adjacent_to_nodes_on_fire,13,0.03,0.07,2.65
5853,adjacent_to_nodes_on_fire,13,0.04,0.07,3.3
5854,adjacent_to_nodes_on_fire,13,0.05,0.07,3.75
5855,adjacent_to_nodes_on_fire,13,0.06,0.07,3.15
5856,adjacent_to_nodes_on_fire,13,0.07,0.07,3.25
5857,adjacent_to_nodes_on_fire,13,0.08,0.07,4.8
5858,adjacent_to_nodes_on_fire,13,0.09,0.07,5.45
5859,adjacent_to_nodes_on_fire,13,0.1,0.07,5.7
5860,adjacent_to_nodes_on_fire,13,0.01,0.08,2.6
5861,adjacent_to_nodes_on_fire,13,0.02,0.08,2.5
5862,adjacent_to_nodes_on_fire,13,0.03,0.08,2.35
5863,adjacent_to_nodes_on_fire,13,0.04,0.08,2.25
5864,adjacent_to_nodes_on_fire,13,0.05,0.08,2.6
5865,adjacent_to_nodes_on_fire,13,0.06,0.08,2.25
5866,adjacent_to_nodes_on_fire,13,0.07,0.08,2.2
5867,adjacent_to_nodes_on_fire,13,0.08,0.08,4.1
5868,adjacent_to_nodes_on_fire,13,0.09,0.08,4.5
5869,adjacent_to_nodes_on_fire,13,0.1,0.08,4.1
5870,adjacent_to_nodes_on_fire,13,0.01,0.09,3.15
5871,adjacent_to_nodes_on_fire,13,0.02,0.09,2.5
5872,adjacent_to_nodes_on_fire,13,0.03,0.09,2.15
5873,adjacent_to_nodes_on_fire,13,0.04,0.09,2.5
5874,adjacent_to_nodes_on_fire,13,0.05,0.09,2.2
5875,adjacent_to_nodes_on_fire,13,0.06,0.09,2.6
5876,adjacent_to_nodes_on_fire,13,0.07,0.09,2.1
5877,adjacent_to_nodes_on_fire,13,0.08,0.09,4.65
5878,adjacent_to_nodes_on_fire,13,0.09,0.09,4.05
5879,adjacent_to_nodes_on_fire,13,0.1,0.09,3.6
5880,adjacent_to_nodes_on_fire,13,0.01,0.1,3.2
5881,adjacent_to_nodes_on_fire,13,0.02,0.1,3.3
5882,adjacent_to_nodes_on_fire,13,0.03,0.1,1.95
5883,adjacent_to_nodes_on_fire,13,0.04,0.1,2.85
5884,adjacent_to_nodes_on_fire,13,0.05,0.1,2.7
5885,adjacent_to_nodes_on_fire,13,0.06,0.1,2.0
5886,adjacent_to_nodes_on_fire,13,0.07,0.1,2.55
5887,adjacent_to_nodes_on_fire,13,0.08,0.1,4.4
5888,adjacent_to_nodes_on_fire,13,0.09,0.1,4.15
5889,adjacent_to_nodes_on_fire,13,0.1,0.1,4.6
5890,adjacent_to_nodes_on_fire,13,0.01,0.11,3.05
5891,adjacent_to_nodes_on_fire,13,0.02,0.11,2.05
5892,adjacent_to_nodes_on_fire,13,0.03,0.11,2.35
5893,adjacent_to_nodes_on_fire,13,0.04,0.11,2.55
5894,adjacent_to_nodes_on_fire,13,0.05,0.11,2.4
5895,adjacent_to_nodes_on_fire,13,0.06,0.11,2.55
5896,adjacent_to_nodes_on_fire,13,0.07,0.11,2.15
5897,adjacent_to_nodes_on_fire,13,0.08,0.11,3.75
5898,adjacent_to_nodes_on_fire,13,0.09,0.11,4.5
5899,adjacent_to_nodes_on_fire,13,0.1,0.11,4.15
5900,adjacent_to_nodes_on_fire,13,0.01,0.12,3.05
5901,adjacent_to_nodes_on_fire,13,0.02,0.12,2.35
5902,adjacent_to_nodes_on_fire,13,0.03,0.12,2.3
5903,adjacent_to_nodes_on_fire,13,0.04,0.12,2.65
5904,adjacent_to_nodes_on_fire,13,0.05,0.12,1.95
5905,adjacent_to_nodes_on_fire,13,0.06,0.12,2.6
5906,adjacent_to_nodes_on_fire,13,0.07,0.12,2.5
5907,adjacent_to_nodes_on_fire,13,0.08,0.12,4.1
5908,adjacent_to_nodes_on_fire,13,0.09,0.12,3.4
5909,adjacent_to_nodes_on_fire,13,0.1,0.12,4.1
5910,adjacent_to_nodes_on_fire,13,0.01,0.13,1.95
5911,adjacent_to_nodes_on_fire,13,0.02,0.13,2.3
5912,adjacent_to_nodes_on_fire,13,0.03,0.13,2.1
5913,adjacent_to_nodes_on_fire,13,0.04,0.13,2.15
5914,adjacent_to_nodes_on_fire,13,0.05,0.13,2.1
5915,adjacent_to_nodes_on_fire,13,0.06,0.13,2.8
5916,adjacent_to_nodes_on_fire,13,0.07,0.13,2.2
5917,adjacent_to_nodes_on_fire,13,0.08,0.13,4.4
5918,adjacent_to_nodes_on_fire,13,0.09,0.13,4.65
5919,adjacent_to_nodes_on_fire,13,0.1,0.13,4.75
5920,adjacent_to_nodes_on_fire,13,0.01,0.14,2.2
5921,adjacent_to_nodes_on_fire,13,0.02,0.14,2.2
5922,adjacent_to_nodes_on_fire,13,0.03,0.14,2.25
5923,adjacent_to_nodes_on_fire,13,0.04,0.14,2.6
5924,adjacent_to_nodes_on_fire,13,0.05,0.14,2.2
5925,adjacent_to_nodes_on_fire,13,0.06,0.14,2.4
5926,adjacent_to_nodes_on_fire,13,0.07,0.14,2.0
5927,adjacent_to_nodes_on_fire,13,0.08,0.14,4.2
5928,adjacent_to_nodes_on_fire,13,0.09,0.14,3.85
5929,adjacent_to_nodes_on_fire,13,0.1,0.14,4.2
5930,adjacent_to_nodes_on_fire,13,0.01,0.15,2.2
5931,adjacent_to_nodes_on_fire,13,0.02,0.15,2.45
5932,adjacent_to_nodes_on_fire,13,0.03,0.15,2.05
5933,adjacent_to_nodes_on_fire,13,0.04,0.15,2.75
5934,adjacent_to_nodes_on_fire,13,0.05,0.15,2.95
5935,adjacent_to_nodes_on_fire,13,0.06,0.15,2.3
5936,adjacent_to_nodes_on_fire,13,0.07,0.15,2.4
5937,adjacent_to_nodes_on_fire,13,0.08,0.15,4.3
5938,adjacent_to_nodes_on_fire,13,0.09,0.15,4.65
5939,adjacent_to_nodes_on_fire,13,0.1,0.15,4.0
5940,adjacent_to_nodes_on_fire,14,0.01,0.05,2.5
5941,adjacent_to_nodes_on_fire,14,0.02,0.05,3.35
5942,adjacent_to_nodes_on_fire,14,0.03,0.05,2.9
5943,adjacent_to_nodes_on_fire,14,0.04,0.05,3.15
5944,adjacent_to_nodes_on_fire,14,0.05,0.05,2.45
5945,adjacent_to_nodes_on_fire,14,0.06,0.05,2.35
5946,adjacent_to_nodes_on_fire,14,0.07,0.05,2.5
5947,adjacent_to_nodes_on_fire,14,0.08,0.05,5.05
5948,adjacent_to_nodes_on_fire,14,0.09,0.05,5.6
5949,adjacent_to_nodes_on_fire,14,0.1,0.05,6.2
5950,adjacent_to_nodes_on_fire,14,0.01,0.06,4.0
5951,adjacent_to_nodes_on_fire,14,0.02,0.06,2.4
5952,adjacent_to_nodes_on_fire,14,0.03,0.06,2.9
5953,adjacent_to_nodes_on_fire,14,0.04,0.06,3.75
5954,adjacent_to_nodes_on_fire,14,0.05,0.06,2.4
5955,adjacent_to_nodes_on_fire,14,0.06,0.06,3.5
5956,adjacent_to_nodes_on_fire,14,0.07,0.06,3.2
5957,adjacent_to_nodes_on_fire,14,0.08,0.06,5.65
5958,adjacent_to_nodes_on_fire,14,0.09,0.06,6.05
5959,adjacent_to_nodes_on_fire,14,0.1,0.06,5.8
5960,adjacent_to_nodes_on_fire,14,0.01,0.07,3.6
5961,adjacent_to_nodes_on_fire,14,0.02,0.07,2.8
5962,adjacent_to_nodes_on_fire,14,0.03,0.07,3.2
5963,adjacent_to_nodes_on_fire,14,0.04,0.07,3.65
5964,adjacent_to_nodes_on_fire,14,0.05,0.07,3.1
5965,adjacent_to_nodes_on_fire,14,0.06,0.07,3.8
5966,adjacent_to_nodes_on_fire,14,0.07,0.07,2.95
5967,adjacent_to_nodes_on_fire,14,0.08,0.07,5.8
5968,adjacent_to_nodes_on_fire,14,0.09,0.07,5.7
5969,adjacent_to_nodes_on_fire,14,0.1,0.07,5.1
5970,adjacent_to_nodes_on_fire,14,0.01,0.08,2.4
5971,adjacent_to_nodes_on_fire,14,0.02,0.08,2.3
5972,adjacent_to_nodes_on_fire,14,0.03,0.08,2.0
5973,adjacent_to_nodes_on_fire,14,0.04,0.08,2.05
5974,adjacent_to_nodes_on_fire,14,0.05,0.08,2.05
5975,adjacent_to_nodes_on_fire,14,0.06,0.08,2.85
5976,adjacent_to_nodes_on_fire,14,0.07,0.08,2.7
5977,adjacent_to_nodes_on_fire,14,0.08,0.08,4.45
5978,adjacent_to_nodes_on_fire,14,0.09,0.08,4.2
5979,adjacent_to_nodes_on_fire,14,0.1,0.08,4.4
5980,adjacent_to_nodes_on_fire,14,0.01,0.09,2.15
5981,adjacent_to_nodes_on_fire,14,0.02,0.09,2.15
5982,adjacent_to_nodes_on_fire,14,0.03,0.09,2.05
5983,adjacent_to_nodes_on_fire,14,0.04,0.09,1.95
5984,adjacent_to_nodes_on_fire,14,0.05,0.09,2.15
5985,adjacent_to_nodes_on_fire,14,0.06,0.09,1.8
5986,adjacent_to_nodes_on_fire,14,0.07,0.09,2.25
5987,adjacent_to_nodes_on_fire,14,0.08,0.09,4.2
5988,adjacent_to_nodes_on_fire,14,0.09,0.09,4.05
5989,adjacent_to_nodes_on_fire,14,0.1,0.09,3.95
5990,adjacent_to_nodes_on_fire,14,0.01,0.1,2.7
5991,adjacent_to_nodes_on_fire,14,0.02,0.1,1.9
5992,adjacent_to_nodes_on_fire,14,0.03,0.1,2.4
5993,adjacent_to_nodes_on_fire,14,0.04,0.1,2.65
5994,adjacent_to_nodes_on_fire,14,0.05,0.1,2.25
5995,adjacent_to_nodes_on_fire,14,0.06,0.1,2.15
5996,adjacent_to_nodes_on_fire,14,0.07,0.1,2.45
5997,adjacent_to_nodes_on_fire,14,0.08,0.1,4.7
5998,adjacent_to_nodes_on_fire,14,0.09,0.1,4.85
5999,adjacent_to_nodes_on_fire,14,0.1,0.1,4.4
6000,adjacent_to_nodes_on_fire,14,0.01,0.11,2.65
6001,adjacent_to_nodes_on_fire,14,0.02,0.11,2.15
6002,adjacent_to_nodes_on_fire,14,0.03,0.11,3.05
6003,adjacent_to_nodes_on_fire,14,0.04,0.11,2.35
6004,adjacent_to_nodes_on_fire,14,0.05,0.11,2.55
6005,adjacent_to_nodes_on_fire,14,0.06,0.11,2.15
6006,adjacent_to_nodes_on_fire,14,0.07,0.11,2.75
6007,adjacent_to_nodes_on_fire,14,0.08,0.11,3.9
6008,adjacent_to_nodes_on_fire,14,0.09,0.11,3.8
6009,adjacent_to_nodes_on_fire,14,0.1,0.11,3.75
6010,adjacent_to_nodes_on_fire,14,0.01,0.12,2.1
6011,adjacent_to_nodes_on_fire,14,0.02,0.12,2.3
6012,adjacent_to_nodes_on_fire,14,0.03,0.12,2.2
6013,adjacent_to_nodes_on_fire,14,0.04,0.12,2.15
6014,adjacent_to_nodes_on_fire,14,0.05,0.12,2.7
6015,adjacent_to_nodes_on_fire,14,0.06,0.12,1.95
6016,adjacent_to_nodes_on_fire,14,0.07,0.12,2.55
6017,adjacent_to_nodes_on_fire,14,0.08,0.12,3.95
6018,adjacent_to_nodes_on_fire,14,0.09,0.12,4.8
6019,adjacent_to_nodes_on_fire,14,0.1,0.12,4.6
6020,adjacent_to_nodes_on_fire,14,0.01,0.13,2.0
6021,adjacent_to_nodes_on_fire,14,0.02,0.13,2.45
6022,adjacent_to_nodes_on_fire,14,0.03,0.13,2.2
6023,adjacent_to_nodes_on_fire,14,0.04,0.13,2.1
6024,adjacent_to_nodes_on_fire,14,0.05,0.13,2.25
6025,adjacent_to_nodes_on_fire,14,0.06,0.13,2.2
6026,adjacent_to_nodes_on_fire,14,0.07,0.13,2.65
6027,adjacent_to_nodes_on_fire,14,0.08,0.13,4.4
6028,adjacent_to_nodes_on_fire,14,0.09,0.13,3.85
6029,adjacent_to_nodes_on_fire,14,0.1,0.13,5.0
6030,adjacent_to_nodes_on_fire,14,0.01,0.14,2.25
6031,adjacent_to_nodes_on_fire,14,0.02,0.14,2.35
6032,adjacent_to_nodes_on_fire,14,0.03,0.14,2.9
6033,adjacent_to_nodes_on_fire,14,0.04,0.14,2.3
6034,adjacent_to_nodes_on_fire,14,0.05,0.14,2.5
6035,adjacent_to_nodes_on_fire,14,0.06,0.14,2.3
6036,adjacent_to_nodes_on_fire,14,0.07,0.14,2.35
6037,adjacent_to_nodes_on_fire,14,0.08,0.14,4.15
6038,adjacent_to_nodes_on_fire,14,0.09,0.14,4.0
6039,adjacent_to_nodes_on_fire,14,0.1,0.14,4.25
6040,adjacent_to_nodes_on_fire,14,0.01,0.15,2.0
6041,adjacent_to_nodes_on_fire,14,0.02,0.15,1.95
6042,adjacent_to_nodes_on_fire,14,0.03,0.15,2.35
6043,adjacent_to_nodes_on_fire,14,0.04,0.15,1.6
6044,adjacent_to_nodes_on_fire,14,0.05,0.15,1.5
6045,adjacent_to_nodes_on_fire,14,0.06,0.15,1.85
6046,adjacent_to_nodes_on_fire,14,0.07,0.15,1.65
6047,adjacent_to_nodes_on_fire,14,0.08,0.15,3.7
6048,adjacent_to_nodes_on_fire,14,0.09,0.15,3.25
6049,adjacent_to_nodes_on_fire,14,0.1,0.15,3.4
6050,adjacent_to_nodes_on_fire,15,0.01,0.05,3.7
6051,adjacent_to_nodes_on_fire,15,0.02,0.05,3.3
6052,adjacent_to_nodes_on_fire,15,0.03,0.05,2.95
6053,adjacent_to_nodes_on_fire,15,0.04,0.05,2.7
6054,adjacent_to_nodes_on_fire,15,0.05,0.05,3.6
6055,adjacent_to_nodes_on_fire,15,0.06,0.05,2.6
6056,adjacent_to_nodes_on_fire,15,0.07,0.05,5.8
6057,adjacent_to_nodes_on_fire,15,0.08,0.05,6.45
6058,adjacent_to_nodes_on_fire,15,0.09,0.05,4.5
6059,adjacent_to_nodes_on_fire,15,0.1,0.05,6.65
6060,adjacent_to_nodes_on_fire,15,0.01,0.06,4.2
6061,adjacent_to_nodes_on_fire,15,0.02,0.06,2.6
6062,adjacent_to_nodes_on_fire,15,0.03,0.06,3.15
6063,adjacent_to_nodes_on_fire,15,0.04,0.06,2.6
6064,adjacent_to_nodes_on_fire,15,0.05,0.06,3.75
6065,adjacent_to_nodes_on_fire,15,0.06,0.06,3.95
6066,adjacent_to_nodes_on_fire,15,0.07,0.06,7.1
6067,adjacent_to_nodes_on_fire,15,0.08,0.06,6.7
6068,adjacent_to_nodes_on_fire,15,0.09,0.06,5.05
6069,adjacent_to_nodes_on_fire,15,0.1,0.06,5.0
6070,adjacent_to_nodes_on_fire,15,0.01,0.07,2.95
6071,adjacent_to_nodes_on_fire,15,0.02,0.07,2.9
6072,adjacent_to_nodes_on_fire,15,0.03,0.07,2.35
6073,adjacent_to_nodes_on_fire,15,0.04,0.07,2.05
6074,adjacent_to_nodes_on_fire,15,0.05,0.07,2.45
6075,adjacent_to_nodes_on_fire,15,0.06,0.07,1.95
6076,adjacent_to_nodes_on_fire,15,0.07,0.07,4.35
6077,adjacent_to_nodes_on_fire,15,0.08,0.07,4.1
6078,adjacent_to_nodes_on_fire,15,0.09,0.07,4.45
6079,adjacent_to_nodes_on_fire,15,0.1,0.07,4.1
6080,adjacent_to_nodes_on_fire,15,0.01,0.08,2.25
6081,adjacent_to_nodes_on_fire,15,0.02,0.08,2.1
6082,adjacent_to_nodes_on_fire,15,0.03,0.08,2.6
6083,adjacent_to_nodes_on_fire,15,0.04,0.08,1.9
6084,adjacent_to_nodes_on_fire,15,0.05,0.08,2.75
6085,adjacent_to_nodes_on_fire,15,0.06,0.08,3.2
6086,adjacent_to_nodes_on_fire,15,0.07,0.08,3.9
6087,adjacent_to_nodes_on_fire,15,0.08,0.08,4.55
6088,adjacent_to_nodes_on_fire,15,0.09,0.08,4.0
