,heuristic_name,num_nodes,proportion_of_defender_nodes_per_round,proportion_of_nodes_on_fire_initial,mean_num_sims
628,random_allocation,10,0.09,0.12,0.9
629,random_allocation,10,0.1,0.12,1.2
630,random_allocation,10,0.01,0.13,1.3
631,random_allocation,10,0.02,0.13,1.15
632,random_allocation,10,0.03,0.13,1.1
633,random_allocation,10,0.04,0.13,1.0
634,random_allocation,10,0.05,0.13,0.85
635,random_allocation,10,0.06,0.13,1.45
636,random_allocation,10,0.07,0.13,0.95
637,random_allocation,10,0.08,0.13,1.1
638,random_allocation,10,0.09,0.13,1.05
639,random_allocation,10,0.1,0.13,1.2
640,random_allocation,10,0.01,0.14,1.25
641,random_allocation,10,0.02,0.14,1.25
642,random_allocation,10,0.03,0.14,1.05
643,random_allocation,10,0.04,0.14,0.9
644,random_allocation,10,0.05,0.14,1.1
645,random_allocation,10,0.06,0.14,1.0
646,random_allocation,10,0.07,0.14,1.15
647,random_allocation,10,0.08,0.14,1.55
648,random_allocation,10,0.09,0.14,0.9
649,random_allocation,10,0.1,0.14,1.15
650,random_allocation,10,0.01,0.15,1.1
651,random_allocation,10,0.02,0.15,0.8
652,random_allocation,10,0.03,0.15,1.25
653,random_allocation,10,0.04,0.15,0.95
654,random_allocation,10,0.05,0.15,1.25
655,random_allocation,10,0.06,0.15,1.2
656,random_allocation,10,0.07,0.15,1.25
657,random_allocation,10,0.08,0.15,1.2
658,random_allocation,10,0.09,0.15,1.0
659,random_allocation,10,0.1,0.15,1.35
660,random_allocation,11,0.01,0.05,1.6
661,random_allocation,11,0.02,0.05,1.75
662,random_allocation,11,0.03,0.05,1.85
663,random_allocation,11,0.04,0.05,1.35
664,random_allocation,11,0.05,0.05,1.85
665,random_allocation,11,0.06,0.05,1.75
666,random_allocation,11,0.07,0.05,1.6
667,random_allocation,11,0.08,0.05,1.85
668,random_allocation,11,0.09,0.05,1.4
669,random_allocation,11,0.1,0.05,1.35
670,random_allocation,11,0.01,0.06,1.85
671,random_allocation,11,0.02,0.06,1.95
672,random_allocation,11,0.03,0.06,1.7
673,random_allocation,11,0.04,0.06,1.8
674,random_allocation,11,0.05,0.06,1.75
675,random_allocation,11,0.06,0.06,1.9
676,random_allocation,11,0.07,0.06,1.85
677,random_allocation,11,0.08,0.06,1.95
678,random_allocation,11,0.09,0.06,2.0
679,random_allocation,11,0.1,0.06,1.1
680,random_allocation,11,0.01,0.07,1.7
681,random_allocation,11,0.02,0.07,1.7
682,random_allocation,11,0.03,0.07,1.75
683,random_allocation,11,0.04,0.07,1.95
684,random_allocation,11,0.05,0.07,1.6
685,random_allocation,11,0.06,0.07,1.75
686,random_allocation,11,0.07,0.07,1.5
687,random_allocation,11,0.08,0.07,2.0
688,random_allocation,11,0.09,0.07,1.8
689,random_allocation,11,0.1,0.07,1.2
690,random_allocation,11,0.01,0.08,1.8
691,random_allocation,11,0.02,0.08,1.85
692,random_allocation,11,0.03,0.08,1.9
693,random_allocation,11,0.04,0.08,1.6
694,random_allocation,11,0.05,0.08,1.8
695,random_allocation,11,0.06,0.08,1.9
696,random_allocation,11,0.07,0.08,1.65
697,random_allocation,11,0.08,0.08,1.9
698,random_allocation,11,0.09,0.08,1.7
699,random_allocation,11,0.1,0.08,1.05
700,random_allocation,11,0.01,0.09,1.95
701,random_allocation,11,0.02,0.09,1.7
702,random_allocation,11,0.03,0.09,1.8
703,random_allocation,11,0.04,0.09,1.6
704,random_allocation,11,0.05,0.09,1.9
705,random_allocation,11,0.06,0.09,1.8
706,random_allocation,11,0.07,0.09,1.95
707,random_allocation,11,0.08,0.09,1.5
708,random_allocation,11,0.09,0.09,2.0
709,random_allocation,11,0.1,0.09,1.2
710,random_allocation,11,0.01,0.1,1.3
711,random_allocation,11,0.02,0.1,1.35
712,random_allocation,11,0.03,0.1,1.35
713,random_allocation,11,0.04,0.1,1.0
714,random_allocation,11,0.05,0.1,1.15
715,random_allocation,11,0.06,0.1,1.4
716,random_allocation,11,0.07,0.1,1.3
717,random_allocation,11,0.08,0.1,1.35
718,random_allocation,11,0.09,0.1,1.4
719,random_allocation,11,0.1,0.1,0.6
720,random_allocation,11,0.01,0.11,1.25
721,random_allocation,11,0.02,0.11,1.45
722,random_allocation,11,0.03,0.11,1.65
723,random_allocation,11,0.04,0.11,1.05
724,random_allocation,11,0.05,0.11,1.5
725,random_allocation,11,0.06,0.11,1.15
726,random_allocation,11,0.07,0.11,1.4
727,random_allocation,11,0.08,0.11,1.1
728,random_allocation,11,0.09,0.11,1.2
729,random_allocation,11,0.1,0.11,0.75
730,random_allocation,11,0.01,0.12,0.85
731,random_allocation,11,0.02,0.12,1.3
732,random_allocation,11,0.03,0.12,1.25
733,random_allocation,11,0.04,0.12,1.4
734,random_allocation,11,0.05,0.12,0.95
735,random_allocation,11,0.06,0.12,1.05
736,random_allocation,11,0.07,0.12,1.25
737,random_allocation,11,0.08,0.12,1.25
738,random_allocation,11,0.09,0.12,1.0
739,random_allocation,11,0.1,0.12,0.65
740,random_allocation,11,0.01,0.13,1.25
741,random_allocation,11,0.02,0.13,1.2
742,random_allocation,11,0.03,0.13,1.25
743,random_allocation,11,0.04,0.13,1.0
744,random_allocation,11,0.05,0.13,1.4
745,random_allocation,11,0.06,0.13,0.9
746,random_allocation,11,0.07,0.13,1.15
747,random_allocation,11,0.08,0.13,1.5
748,random_allocation,11,0.09,0.13,1.0
749,random_allocation,11,0.1,0.13,0.6
750,random_allocation,11,0.01,0.14,1.25
751,random_allocation,11,0.02,0.14,1.25
752,random_allocation,11,0.03,0.14,1.2
753,random_allocation,11,0.04,0.14,1.05
754,random_allocation,11,0.05,0.14,1.1
755,random_allocation,11,0.06,0.14,1.55
756,random_allocation,11,0.07,0.14,1.1
757,random_allocation,11,0.08,0.14,1.4
758,random_allocation,11,0.09,0.14,1.15
759,random_allocation,11,0.1,0.14,0.4
760,random_allocation,11,0.01,0.15,1.25
761,random_allocation,11,0.02,0.15,1.15
762,random_allocation,11,0.03,0.15,0.9
763,random_allocation,11,0.04,0.15,1.3
764,random_allocation,11,0.05,0.15,1.25
765,random_allocation,11,0.06,0.15,1.05
766,random_allocation,11,0.07,0.15,1.25
767,random_allocation,11,0.08,0.15,1.2
768,random_allocation,11,0.09,0.15,1.5
769,random_allocation,11,0.1,0.15,0.55
770,random_allocation,12,0.01,0.05,2.2
771,random_allocation,12,0.02,0.05,1.85
772,random_allocation,12,0.03,0.05,1.65
773,random_allocation,12,0.04,0.05,1.75
774,random_allocation,12,0.05,0.05,1.75
775,random_allocation,12,0.06,0.05,1.8
776,random_allocation,12,0.07,0.05,1.75
777,random_allocation,12,0.08,0.05,2.15
778,random_allocation,12,0.09,0.05,1.65
779,random_allocation,12,0.1,0.05,1.5
780,random_allocation,12,0.01,0.06,1.85
781,random_allocation,12,0.02,0.06,1.6
782,random_allocation,12,0.03,0.06,1.8
783,random_allocation,12,0.04,0.06,1.9
784,random_allocation,12,0.05,0.06,1.8
785,random_allocation,12,0.06,0.06,1.75
786,random_allocation,12,0.07,0.06,1.75
787,random_allocation,12,0.08,0.06,1.85
788,random_allocation,12,0.09,0.06,1.5
789,random_allocation,12,0.1,0.06,1.35
790,random_allocation,12,0.01,0.07,1.9
791,random_allocation,12,0.02,0.07,1.85
792,random_allocation,12,0.03,0.07,1.75
793,random_allocation,12,0.04,0.07,1.95
794,random_allocation,12,0.05,0.07,1.75
795,random_allocation,12,0.06,0.07,1.7
796,random_allocation,12,0.07,0.07,1.75
797,random_allocation,12,0.08,0.07,1.9
798,random_allocation,12,0.09,0.07,1.15
799,random_allocation,12,0.1,0.07,1.65
800,random_allocation,12,0.01,0.08,2.0
801,random_allocation,12,0.02,0.08,1.7
802,random_allocation,12,0.03,0.08,1.8
803,random_allocation,12,0.04,0.08,2.0
804,random_allocation,12,0.05,0.08,1.8
805,random_allocation,12,0.06,0.08,1.85
806,random_allocation,12,0.07,0.08,1.6
807,random_allocation,12,0.08,0.08,1.65
808,random_allocation,12,0.09,0.08,1.3
809,random_allocation,12,0.1,0.08,1.35
810,random_allocation,12,0.01,0.09,1.3
811,random_allocation,12,0.02,0.09,1.3
812,random_allocation,12,0.03,0.09,1.3
813,random_allocation,12,0.04,0.09,1.1
814,random_allocation,12,0.05,0.09,1.05
815,random_allocation,12,0.06,0.09,1.25
816,random_allocation,12,0.07,0.09,1.2
817,random_allocation,12,0.08,0.09,1.3
818,random_allocation,12,0.09,0.09,0.35
819,random_allocation,12,0.1,0.09,0.9
820,random_allocation,12,0.01,0.1,1.35
821,random_allocation,12,0.02,0.1,1.2
822,random_allocation,12,0.03,0.1,1.5
823,random_allocation,12,0.04,0.1,1.0
824,random_allocation,12,0.05,0.1,1.6
825,random_allocation,12,0.06,0.1,1.15
826,random_allocation,12,0.07,0.1,1.0
827,random_allocation,12,0.08,0.1,1.35
828,random_allocation,12,0.09,0.1,0.9
829,random_allocation,12,0.1,0.1,0.7
830,random_allocation,12,0.01,0.11,1.25
831,random_allocation,12,0.02,0.11,1.45
832,random_allocation,12,0.03,0.11,1.3
833,random_allocation,12,0.04,0.11,1.6
834,random_allocation,12,0.05,0.11,1.15
835,random_allocation,12,0.06,0.11,1.6
836,random_allocation,12,0.07,0.11,1.85
837,random_allocation,12,0.08,0.11,1.0
838,random_allocation,12,0.09,0.11,1.15
839,random_allocation,12,0.1,0.11,0.8
840,random_allocation,12,0.01,0.12,1.2
841,random_allocation,12,0.02,0.12,1.3
842,random_allocation,12,0.03,0.12,1.4
843,random_allocation,12,0.04,0.12,1.3
844,random_allocation,12,0.05,0.12,1.45
845,random_allocation,12,0.06,0.12,1.55
846,random_allocation,12,0.07,0.12,1.1
847,random_allocation,12,0.08,0.12,1.4
848,random_allocation,12,0.09,0.12,0.85
849,random_allocation,12,0.1,0.12,1.0
850,random_allocation,12,0.01,0.13,1.4
851,random_allocation,12,0.02,0.13,1.25
852,random_allocation,12,0.03,0.13,1.25
853,random_allocation,12,0.04,0.13,0.95
854,random_allocation,12,0.05,0.13,1.55
855,random_allocation,12,0.06,0.13,1.15
856,random_allocation,12,0.07,0.13,1.5
857,random_allocation,12,0.08,0.13,1.3
858,random_allocation,12,0.09,0.13,0.55
859,random_allocation,12,0.1,0.13,0.7
860,random_allocation,12,0.01,0.14,0.8
861,random_allocation,12,0.02,0.14,1.25
862,random_allocation,12,0.03,0.14,1.3
863,random_allocation,12,0.04,0.14,1.15
864,random_allocation,12,0.05,0.14,1.5
865,random_allocation,12,0.06,0.14,1.65
866,random_allocation,12,0.07,0.14,1.55
867,random_allocation,12,0.08,0.14,1.7
868,random_allocation,12,0.09,0.14,0.75
869,random_allocation,12,0.1,0.14,0.8
870,random_allocation,12,0.01,0.15,1.2
871,random_allocation,12,0.02,0.15,1.35
872,random_allocation,12,0.03,0.15,1.1
873,random_allocation,12,0.04,0.15,1.35
874,random_allocation,12,0.05,0.15,1.3
875,random_allocation,12,0.06,0.15,0.95
876,random_allocation,12,0.07,0.15,1.4
877,random_allocation,12,0.08,0.15,1.5
878,random_allocation,12,0.09,0.15,0.8
879,random_allocation,12,0.1,0.15,0.75
880,random_allocation,13,0.01,0.05,2.2
881,random_allocation,13,0.02,0.05,1.9
882,random_allocation,13,0.03,0.05,1.8
883,random_allocation,13,0.04,0.05,2.05
884,random_allocation,13,0.05,0.05,1.75
885,random_allocation,13,0.06,0.05,1.9
886,random_allocation,13,0.07,0.05,2.1
887,random_allocation,13,0.08,0.05,1.45
888,random_allocation,13,0.09,0.05,1.55
889,random_allocation,13,0.1,0.05,1.5
890,random_allocation,13,0.01,0.06,1.7
891,random_allocation,13,0.02,0.06,2.05
892,random_allocation,13,0.03,0.06,1.75
893,random_allocation,13,0.04,0.06,1.8
894,random_allocation,13,0.05,0.06,2.0
895,random_allocation,13,0.06,0.06,1.9
896,random_allocation,13,0.07,0.06,1.65
897,random_allocation,13,0.08,0.06,1.35
898,random_allocation,13,0.09,0.06,1.7
899,random_allocation,13,0.1,0.06,1.55
900,random_allocation,13,0.01,0.07,1.95
901,random_allocation,13,0.02,0.07,1.75
902,random_allocation,13,0.03,0.07,1.85
903,random_allocation,13,0.04,0.07,1.85
904,random_allocation,13,0.05,0.07,2.0
905,random_allocation,13,0.06,0.07,2.15
906,random_allocation,13,0.07,0.07,1.85
907,random_allocation,13,0.08,0.07,1.65
908,random_allocation,13,0.09,0.07,1.25
909,random_allocation,13,0.1,0.07,1.6
910,random_allocation,13,0.01,0.08,1.65
911,random_allocation,13,0.02,0.08,1.85
912,random_allocation,13,0.03,0.08,1.6
913,random_allocation,13,0.04,0.08,1.3
914,random_allocation,13,0.05,0.08,1.5
915,random_allocation,13,0.06,0.08,1.3
916,random_allocation,13,0.07,0.08,1.1
917,random_allocation,13,0.08,0.08,0.65
918,random_allocation,13,0.09,0.08,1.0
919,random_allocation,13,0.1,0.08,0.8
920,random_allocation,13,0.01,0.09,1.5
921,random_allocation,13,0.02,0.09,1.35
922,random_allocation,13,0.03,0.09,1.45
923,random_allocation,13,0.04,0.09,1.35
924,random_allocation,13,0.05,0.09,1.5
925,random_allocation,13,0.06,0.09,1.4
926,random_allocation,13,0.07,0.09,1.6
927,random_allocation,13,0.08,0.09,0.85
928,random_allocation,13,0.09,0.09,1.15
929,random_allocation,13,0.1,0.09,0.55
930,random_allocation,13,0.01,0.1,1.45
931,random_allocation,13,0.02,0.1,1.4
932,random_allocation,13,0.03,0.1,1.3
933,random_allocation,13,0.04,0.1,1.5
934,random_allocation,13,0.05,0.1,1.4
935,random_allocation,13,0.06,0.1,1.65
936,random_allocation,13,0.07,0.1,1.4
937,random_allocation,13,0.08,0.1,0.85
938,random_allocation,13,0.09,0.1,0.9
939,random_allocation,13,0.1,0.1,0.65
940,random_allocation,13,0.01,0.11,1.3
941,random_allocation,13,0.02,0.11,1.35
942,random_allocation,13,0.03,0.11,1.3
943,random_allocation,13,0.04,0.11,1.2
944,random_allocation,13,0.05,0.11,1.45
945,random_allocation,13,0.06,0.11,1.1
946,random_allocation,13,0.07,0.11,1.25
947,random_allocation,13,0.08,0.11,0.75
948,random_allocation,13,0.09,0.11,0.8
949,random_allocation,13,0.1,0.11,0.75
950,random_allocation,13,0.01,0.12,1.2
951,random_allocation,13,0.02,0.12,1.5
952,random_allocation,13,0.03,0.12,1.4
953,random_allocation,13,0.04,0.12,1.15
954,random_allocation,13,0.05,0.12,1.05
955,random_allocation,13,0.06,0.12,1.3
956,random_allocation,13,0.07,0.12,1.35
957,random_allocation,13,0.08,0.12,0.8
958,random_allocation,13,0.09,0.12,0.85
959,random_allocation,13,0.1,0.12,0.7
960,random_allocation,13,0.01,0.13,1.3
961,random_allocation,13,0.02,0.13,1.5
962,random_allocation,13,0.03,0.13,1.55
963,random_allocation,13,0.04,0.13,1.35
964,random_allocation,13,0.05,0.13,1.2
965,random_allocation,13,0.06,0.13,1.4
966,random_allocation,13,0.07,0.13,1.15
967,random_allocation,13,0.08,0.13,0.95
968,random_allocation,13,0.09,0.13,1.2
969,random_allocation,13,0.1,0.13,0.95
970,random_allocation,13,0.01,0.14,1.65
971,random_allocation,13,0.02,0.14,1.3
972,random_allocation,13,0.03,0.14,1.5
973,random_allocation,13,0.04,0.14,1.4
974,random_allocation,13,0.05,0.14,1.15
975,random_allocation,13,0.06,0.14,1.0
976,random_allocation,13,0.07,0.14,1.45
977,random_allocation,13,0.08,0.14,1.3
978,random_allocation,13,0.09,0.14,0.95
979,random_allocation,13,0.1,0.14,0.8
980,random_allocation,13,0.01,0.15,1.3
981,random_allocation,13,0.02,0.15,1.05
982,random_allocation,13,0.03,0.15,1.3
983,random_allocation,13,0.04,0.15,1.3
984,random_allocation,13,0.05,0.15,1.6
985,random_allocation,13,0.06,0.15,1.4
986,random_allocation,13,0.07,0.15,1.5
987,random_allocation,13,0.08,0.15,0.85
988,random_allocation,13,0.09,0.15,0.9
989,random_allocation,13,0.1,0.15,1.35
990,random_allocation,14,0.01,0.05,1.8
991,random_allocation,14,0.02,0.05,1.65
992,random_allocation,14,0.03,0.05,2.0
993,random_allocation,14,0.04,0.05,1.8
994,random_allocation,14,0.05,0.05,1.85
995,random_allocation,14,0.06,0.05,1.95
996,random_allocation,14,0.07,0.05,1.9
997,random_allocation,14,0.08,0.05,1.65
998,random_allocation,14,0.09,0.05,1.2
999,random_allocation,14,0.1,0.05,1.75
1000,random_allocation,14,0.01,0.06,2.15
1001,random_allocation,14,0.02,0.06,2.0
1002,random_allocation,14,0.03,0.06,2.25
1003,random_allocation,14,0.04,0.06,1.95
1004,random_allocation,14,0.05,0.06,1.85
1005,random_allocation,14,0.06,0.06,1.75
1006,random_allocation,14,0.07,0.06,1.95
1007,random_allocation,14,0.08,0.06,1.2
1008,random_allocation,14,0.09,0.06,1.9
1009,random_allocation,14,0.1,0.06,1.75
1010,random_allocation,14,0.01,0.07,2.1
1011,random_allocation,14,0.02,0.07,2.2
1012,random_allocation,14,0.03,0.07,2.05
1013,random_allocation,14,0.04,0.07,1.9
1014,random_allocation,14,0.05,0.07,2.35
1015,random_allocation,14,0.06,0.07,2.05
1016,random_allocation,14,0.07,0.07,1.9
1017,random_allocation,14,0.08,0.07,1.75
1018,random_allocation,14,0.09,0.07,1.3
1019,random_allocation,14,0.1,0.07,1.7
1020,random_allocation,14,0.01,0.08,1.35
1021,random_allocation,14,0.02,0.08,1.3
1022,random_allocation,14,0.03,0.08,1.75
1023,random_allocation,14,0.04,0.08,1.55
1024,random_allocation,14,0.05,0.08,1.5
1025,random_allocation,14,0.06,0.08,1.45
1026,random_allocation,14,0.07,0.08,1.65
1027,random_allocation,14,0.08,0.08,1.2
1028,random_allocation,14,0.09,0.08,1.1
1029,random_allocation,14,0.1,0.08,1.2
1030,random_allocation,14,0.01,0.09,1.65
1031,random_allocation,14,0.02,0.09,1.55
1032,random_allocation,14,0.03,0.09,1.45
1033,random_allocation,14,0.04,0.09,1.15
1034,random_allocation,14,0.05,0.09,1.35
1035,random_allocation,14,0.06,0.09,1.4
1036,random_allocation,14,0.07,0.09,1.2
1037,random_allocation,14,0.08,0.09,1.2
1038,random_allocation,14,0.09,0.09,1.25
1039,random_allocation,14,0.1,0.09,0.9
1040,random_allocation,14,0.01,0.1,1.35
1041,random_allocation,14,0.02,0.1,1.5
1042,random_allocation,14,0.03,0.1,1.3
1043,random_allocation,14,0.04,0.1,1.0
1044,random_allocation,14,0.05,0.1,1.35
1045,random_allocation,14,0.06,0.1,1.75
1046,random_allocation,14,0.07,0.1,1.1
1047,random_allocation,14,0.08,0.1,0.8
1048,random_allocation,14,0.09,0.1,1.4
1049,random_allocation,14,0.1,0.1,1.1
1050,random_allocation,14,0.01,0.11,1.65
1051,random_allocation,14,0.02,0.11,1.35
1052,random_allocation,14,0.03,0.11,1.4
1053,random_allocation,14,0.04,0.11,1.75
1054,random_allocation,14,0.05,0.11,1.4
1055,random_allocation,14,0.06,0.11,1.6
1056,random_allocation,14,0.07,0.11,1.4
1057,random_allocation,14,0.08,0.11,0.9
1058,random_allocation,14,0.09,0.11,0.8
1059,random_allocation,14,0.1,0.11,1.25
1060,random_allocation,14,0.01,0.12,1.75
1061,random_allocation,14,0.02,0.12,1.5
1062,random_allocation,14,0.03,0.12,1.75
1063,random_allocation,14,0.04,0.12,1.3
1064,random_allocation,14,0.05,0.12,1.3
1065,random_allocation,14,0.06,0.12,1.2
1066,random_allocation,14,0.07,0.12,1.3
1067,random_allocation,14,0.08,0.12,1.35
1068,random_allocation,14,0.09,0.12,0.9
1069,random_allocation,14,0.1,0.12,1.15
1070,random_allocation,14,0.01,0.13,1.3
1071,random_allocation,14,0.02,0.13,1.4
1072,random_allocation,14,0.03,0.13,1.15
1073,random_allocation,14,0.04,0.13,1.15
1074,random_allocation,14,0.05,0.13,1.65
1075,random_allocation,14,0.06,0.13,1.9
1076,random_allocation,14,0.07,0.13,1.6
1077,random_allocation,14,0.08,0.13,0.85
1078,random_allocation,14,0.09,0.13,1.0
1079,random_allocation,14,0.1,0.13,1.15
1080,random_allocation,14,0.01,0.14,1.55
1081,random_allocation,14,0.02,0.14,1.95
1082,random_allocation,14,0.03,0.14,1.15
1083,random_allocation,14,0.04,0.14,1.3
1084,random_allocation,14,0.05,0.14,1.05
1085,random_allocation,14,0.06,0.14,1.4
1086,random_allocation,14,0.07,0.14,1.3
1087,random_allocation,14,0.08,0.14,1.15
1088,random_allocation,14,0.09,0.14,1.25
1089,random_allocation,14,0.1,0.14,1.25
1090,random_allocation,14,0.01,0.15,1.05
1091,random_allocation,14,0.02,0.15,1.65
1092,random_allocation,14,0.03,0.15,1.05
1093,random_allocation,14,0.04,0.15,1.1
1094,random_allocation,14,0.05,0.15,1.4
1095,random_allocation,14,0.06,0.15,1.05
1096,random_allocation,14,0.07,0.15,1.45
1097,random_allocation,14,0.08,0.15,0.7
1098,random_allocation,14,0.09,0.15,0.9
1099,random_allocation,14,0.1,0.15,0.85
1100,random_allocation,15,0.01,0.05,1.9
1101,random_allocation,15,0.02,0.05,1.75
1102,random_allocation,15,0.03,0.05,1.95
1103,random_allocation,15,0.04,0.05,2.15
1104,random_allocation,15,0.05,0.05,2.05
1105,random_allocation,15,0.06,0.05,2.25
1106,random_allocation,15,0.07,0.05,1.5
1107,random_allocation,15,0.08,0.05,1.85
1108,random_allocation,15,0.09,0.05,1.8
1109,random_allocation,15,0.1,0.05,1.65
1110,random_allocation,15,0.01,0.06,2.05
1111,random_allocation,15,0.02,0.06,1.95
1112,random_allocation,15,0.03,0.06,2.05
1113,random_allocation,15,0.04,0.06,1.95
1114,random_allocation,15,0.05,0.06,2.15
1115,random_allocation,15,0.06,0.06,2.2
1116,random_allocation,15,0.07,0.06,1.6
1117,random_allocation,15,0.08,0.06,1.65
1118,random_allocation,15,0.09,0.06,1.65
1119,random_allocation,15,0.1,0.06,1.6
1120,random_allocation,15,0.01,0.07,1.4
1121,random_allocation,15,0.02,0.07,1.35
1122,random_allocation,15,0.03,0.07,1.7
1123,random_allocation,15,0.04,0.07,1.15
1124,random_allocation,15,0.05,0.07,1.25
1125,random_allocation,15,0.06,0.07,1.65
1126,random_allocation,15,0.07,0.07,1.3
1127,random_allocation,15,0.08,0.07,0.95
1128,random_allocation,15,0.09,0.07,1.0
1129,random_allocation,15,0.1,0.07,1.25
1130,random_allocation,15,0.01,0.08,1.35
1131,random_allocation,15,0.02,0.08,1.75
1132,random_allocation,15,0.03,0.08,1.45
1133,random_allocation,15,0.04,0.08,1.75
1134,random_allocation,15,0.05,0.08,1.4
1135,random_allocation,15,0.06,0.08,1.35
1136,random_allocation,15,0.07,0.08,0.95
1137,random_allocation,15,0.08,0.08,1.3
1138,random_allocation,15,0.09,0.08,1.15
1139,random_allocation,15,0.1,0.08,0.9
1140,random_allocation,15,0.01,0.09,1.7
1141,random_allocation,15,0.02,0.09,1.35
1142,random_allocation,15,0.03,0.09,1.7
1143,random_allocation,15,0.04,0.09,1.4
1144,random_allocation,15,0.05,0.09,1.2
1145,random_allocation,15,0.06,0.09,1.3
1146,random_allocation,15,0.07,0.09,1.2
1147,random_allocation,15,0.08,0.09,0.85
1148,random_allocation,15,0.09,0.09,1.15
1149,random_allocation,15,0.1,0.09,1.2
1150,random_allocation,15,0.01,0.1,1.5
1151,random_allocation,15,0.02,0.1,1.85
1152,random_allocation,15,0.03,0.1,1.55
1153,random_allocation,15,0.04,0.1,1.4
1154,random_allocation,15,0.05,0.1,1.6
