graph_name,num_nodes,num_edges,graph_density,mean_degree,median_degree,degree_std,iqr_degree,degree_amd,node_connectivity,average_clustering,adjacency_matrix_rank,incidence_matrix_rank,laplacian_matrix_rank,bethe_hessian_matrix_rank,modularity_matrix_rank,wiener_index,is_AT_free,has_bridge,is_chordal,clique_number,transitivity,edge_connectivity,node_connectivity,is_distance_regular,local_efficiency,global_efficiency,is_eulerian,is_semi_eulerian
powerLawTree_20_4_6.adjlist,20,19,0.1,1.9,1.0,1.89,1.0,0.9899999999999999,1,0.0,1,1,1,1,13,799.0,True,True,True,2,0.0,1,1,False,0.0,0.35253759398496215,False,False
fastGnp_1000_0.1_29.adjlist,1000,50185,0.10047047047047047,100.37,100.0,95.2411,14.0,7.90458,62,0.10039345720149517,1,1,1,1,999,948834.0,False,False,False,6,0.10039340518946852,62,62,False,0.4941861042590573,0.5502288955622286,False,False
powerLawTree_20_3_21.adjlist,20,19,0.1,1.9,2.0,1.19,1.0,0.8099999999999999,1,0.0,1,1,1,1,15,939.0,True,True,True,2,0.0,1,1,False,0.0,0.32543365990734396,False,False
powerLawTree_1000_3_13.adjlist,1000,999,0.002,1.998,1.0,3.569996,1.0,1.0439079999999998,1,0.0,1,1,1,1,655,75482037.0,True,True,True,2,0.0,1,1,False,0.0,0.030774453753695648,False,False
fastGnp_1000_0.2_26.adjlist,1000,68925,0.13798798798798798,137.85,99.0,3287.8035,112.0,55.8477,64,0.1746901503446508,1,1,1,1,877,930075.0,False,False,False,7,0.15130050789578603,64,64,False,0.5837097080433422,0.568993993993994,False,False
randomRegular_1000_4_19.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.002,1,1,1,1,999,2818610.0,False,False,False,3,0.002,4,4,False,0.002,0.1900396642680266,True,False
fastGnp_1000_0.2_4.adjlist,1000,49450,0.098998998998999,98.9,61.0,4268.07,132.0,58.58339999999999,38,0.17104006571767824,1,1,1,1,573,949551.0,False,False,False,7,0.11556158326869949,38,38,False,0.5716559925589082,0.5494991658324991,False,False
powerLawTree_20_4_13.adjlist,20,19,0.1,1.9,2.0,0.99,1.0,0.72,1,0.0,1,1,1,1,15,1013.0,True,True,True,2,0.0,1,1,False,0.0,0.31358419358419354,False,False
randomRegular_20_3_8.adjlist,20,30,0.15789473684210525,3.0,3.0,0,0.0,0.0,3,0.15,1,1,1,1,18,512.0,False,False,False,3,0.15,3,3,False,0.15,0.4590350877192988,False,False
fastGnp_1000_0.2_22.adjlist,1000,66802,0.13373773773773773,133.604,95.0,3313.535184,114.0,55.991392000000005,57,0.17194441312338973,1,1,1,1,851,932198.0,False,False,False,7,0.14696832518939645,57,57,False,0.5814616376596008,0.5668688688688689,False,False
powerLawTree_20_4_17.adjlist,20,19,0.1,1.9,1.0,3.19,1.0,0.9899999999999999,1,0.0,1,1,1,1,11,805.0,True,True,True,2,0.0,1,1,False,0.0,0.3642773600668335,False,False
fastGnp_100_0.2_19.adjlist,100,1055,0.21313131313131314,21.1,21.0,12.85,5.0,2.903999999999999,13,0.21706032866275468,1,1,1,1,99,8878.0,False,False,False,5,0.21612962284877335,13,13,False,0.546190727963145,0.6054545454545451,False,False
fastGnp_1000_0.2_0.adjlist,1000,37506,0.07508708708708708,75.012,44.0,4170.389856,13.0,52.300936,26,0.17519848089204945,1,1,1,1,421,961600.0,False,False,False,6,0.09380737526097548,26,26,False,0.5603740559142593,0.5375081748415063,False,False
randomRegular_100_5_13.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.033000000000000015,1,1,1,1,99,14960.0,False,False,False,3,0.033,5,5,False,0.033000000000000015,0.37220538720541063,False,False
fastGnp_1000_0.2_8.adjlist,1000,48755,0.0976076076076076,97.51,60.0,4338.3079,132.0,58.667379999999994,36,0.17298291658815548,1,1,1,1,561,950252.0,False,False,False,7,0.11518919415073012,36,36,False,0.5724262874560294,0.5488014681348014,False,False
fastGnp_100_0.2_11.adjlist,100,1022,0.20646464646464646,20.44,21.0,16.9464,6.25,3.3712,11,0.206915678971935,1,1,1,1,99,8936.0,False,False,False,5,0.20347574221578565,11,11,False,0.5278662338095939,0.6012794612794601,False,False
randomRegular_20_4_27.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.14999999999999997,1,1,1,1,19,429.0,False,False,False,3,0.15,4,4,False,0.16666666666666663,0.5328947368421061,True,False
randomRegular_20_3_0.adjlist,20,30,0.15789473684210525,3.0,3.0,0,0.0,0.0,2,0.2,1,1,1,1,19,540.0,False,False,False,3,0.2,2,2,False,0.21666666666666665,0.45008771929824615,False,False
randomRegular_1000_4_15.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.0015,1,1,1,1,999,2815745.0,False,False,False,3,0.0015,4,4,False,0.0015,0.19016664680610906,True,False
fastGnp_100_0.2_15.adjlist,100,940,0.1898989898989899,18.8,18.5,13.84,6.0,3.0399999999999996,11,0.17985200503270224,1,1,1,1,99,9056.0,False,False,False,5,0.1787190082644628,11,11,False,0.47539806514738514,0.5917171717171711,False,False
randomRegular_100_5_17.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.033000000000000015,1,1,1,1,99,15003.0,False,False,False,3,0.033,5,5,False,0.033000000000000015,0.3715723905724126,False,False
randomRegular_20_3_4.adjlist,20,30,0.15789473684210525,3.0,3.0,0,0.0,0.0,3,0.15,1,1,1,1,19,523.0,False,False,False,3,0.15,3,3,False,0.15,0.45614035087719323,False,False
randomRegular_1000_4_11.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.0015,1,1,1,1,999,2815378.0,False,False,False,3,0.0015,4,4,False,0.0015,0.19022907192965194,True,False
randomRegular_20_4_23.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.049999999999999996,1,1,1,1,19,399.0,False,False,False,3,0.05,4,4,False,0.049999999999999996,0.5535087719298253,True,False
randomRegular_1000_5_29.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.002700000000000001,1,1,1,1,999,2348083.0,False,False,False,3,0.0027,5,5,False,0.002700000000000001,0.22645990276137284,False,False
fastGnp_1000_0.1_0.adjlist,1000,49935,0.09996996996996997,99.87,100.0,85.5351,12.0,7.39946,74,0.09998115521308254,1,1,1,1,999,949083.0,False,False,False,6,0.09996704714066172,74,74,False,0.4934166023348629,0.5499789789789787,False,False
fastGnp_1000_0.1_4.adjlist,1000,50196,0.1004924924924925,100.392,100.0,90.738336,13.0,7.640784,73,0.10055594709571551,1,1,1,1,999,948818.0,False,False,False,6,0.10057563388254924,73,73,False,0.494511077381035,0.5502415749082415,False,False
fastGnp_20_0.01_16.adjlist,2,1,1.0,1.0,1.0,0,0.0,0.0,1,0.0,1,1,1,1,1,1.0,True,True,True,2,0.0,1,1,True,0.0,1.0,False,True
fastGnp_20_0.1_29.adjlist,18,16,0.10457516339869281,1.7777777777777777,1.0,1.2839506172839505,1.0,0.8641975308641974,0,0.0,1,1,1,1,11,inf,True,True,False,2,0.0,0,0,False,0.0,0.26325863678804867,False,False
randomRegular_100_3_9.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.03,1,1,1,1,99,23747.0,False,False,False,3,0.03,3,3,False,0.03,0.2505701459034809,False,False
randomRegular_100_4_23.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.024999999999999994,1,1,1,1,99,17573.0,False,False,False,3,0.025,4,4,False,0.024999999999999994,0.32328619528619457,True,False
randomRegular_1000_5_2.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.0030000000000000014,1,1,1,1,999,2344650.0,False,False,False,3,0.003,5,5,False,0.0030000000000000014,0.22675918299399844,False,False
randomRegular_20_5_17.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.22500000000000003,1,1,1,1,19,362.0,False,False,False,4,0.225,5,5,False,0.25166666666666665,0.6035087719298252,False,False
randomRegular_100_3_1.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.01,1,1,1,1,99,23697.0,False,False,False,3,0.01,3,3,False,0.01,0.25114814814814906,False,False
fastGnp_20_0.1_21.adjlist,16,15,0.125,1.875,2.0,0.734375,2.0,0.765625,0,0.10416666666666666,1,1,1,1,14,inf,True,True,True,3,0.15789473684210525,0,0,False,0.10416666666666666,0.30582010582010605,False,False
randomRegular_1000_5_25.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.0024000000000000007,1,1,1,1,999,2348427.0,False,False,False,3,0.0024,5,5,False,0.0024000000000000007,0.22643391010203334,False,False
fastGnp_100_0.01_13.adjlist,63,49,0.025089605734767026,1.5555555555555556,1.0,0.5961199294532629,1.0,0.6525573192239859,0,0.0,1,1,1,1,51,inf,False,True,False,2,0.0,0,0,False,0.0,0.04548252992953452,False,False
randomRegular_1000_5_6.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.0033000000000000017,1,1,1,1,999,2347787.0,False,False,False,3,0.0033,5,5,False,0.0033000000000000017,0.22648020878165187,False,False
randomRegular_100_4_27.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.024999999999999994,1,1,1,1,99,17565.0,False,False,False,3,0.025,4,4,False,0.024999999999999994,0.32321548821548957,True,False
randomRegular_1000_5_21.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.003600000000000002,1,1,1,1,999,2346860.0,False,False,False,3,0.0036,5,5,False,0.003600000000000002,0.2265586157600879,False,False
fastGnp_100_0.01_17.adjlist,66,52,0.024242424242424242,1.5757575757575757,1.0,0.6382001836547291,1.0,0.6629935720844811,0,0.0,1,1,1,1,57,inf,False,True,True,2,0.0,0,0,False,0.0,0.052987197987197955,False,False
randomRegular_100_3_5.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.04,1,1,1,1,99,25110.0,False,False,False,3,0.04,3,3,False,0.04,0.24205339105339313,False,False
fastGnp_20_0.1_25.adjlist,19,23,0.13450292397660818,2.4210526315789473,2.0,1.4016620498614958,1.5,1.0138504155124655,0,0.1456140350877193,1,1,1,1,17,inf,False,True,False,3,0.1956521739130435,0,0,False,0.1456140350877193,0.3478557504873292,False,False
randomRegular_20_5_13.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.13500000000000006,1,1,1,1,19,363.0,False,False,False,3,0.135,5,5,False,0.14000000000000004,0.6026315789473689,False,False
fastGnp_1000_0.1_8.adjlist,1000,49575,0.09924924924924924,99.15,99.0,96.0355,13.0,7.813800000000001,69,0.09928102967590356,1,1,1,1,999,949442.0,False,False,False,6,0.09930737978152974,69,69,False,0.4915636383122412,0.5496189522856186,False,False
fastGnp_1000_0.01_11.adjlist,1000,4985,0.00997997997997998,9.97,10.0,9.9631,4.0,2.52834,2,0.010994063948569936,1,1,1,1,999,1626847.0,False,False,False,3,0.009839628146568203,2,2,False,0.01132800988309637,0.3248693693691587,False,False
fastGnp_20_0.2_7.adjlist,20,40,0.21052631578947367,4.0,4.0,2.9,2.0,1.4,1,0.1654761904761905,1,1,1,1,19,410.0,False,True,False,3,0.1610738255033557,1,1,False,0.19730158730158734,0.5464912280701767,False,False
randomRegular_100_3_15.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.01,1,1,1,1,99,24020.0,False,False,False,3,0.01,3,3,False,0.01,0.24879733846400426,False,False
randomRegular_100_3_11.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.01,1,1,1,1,99,23917.0,False,False,False,3,0.01,3,3,False,0.01,0.24936652236652262,False,False
fastGnp_20_0.2_3.adjlist,20,36,0.18947368421052632,3.6,3.5,2.34,1.0,1.1999999999999997,1,0.22476190476190477,1,1,1,1,19,479.0,False,True,False,4,0.20512820512820512,1,1,False,0.23309523809523808,0.501315789473685,False,False
fastGnp_1000_0.01_15.adjlist,1000,4967,0.009943943943943944,9.934,10.0,10.033644,4.0,2.5263760000000004,2,0.010160263644164582,1,1,1,1,999,1629714.0,False,False,False,4,0.010082604470359573,2,2,False,0.010618807572716247,0.3243612278944449,False,False
fastGnp_20_0.2_26.adjlist,20,41,0.21578947368421053,4.1,4.0,1.89,1.5,1.0499999999999996,2,0.2245238095238095,1,1,1,1,19,409.0,False,False,False,3,0.22602739726027396,2,2,False,0.2783730158730159,0.5482456140350884,False,False
randomRegular_1000_4_2.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.0015,1,1,1,1,999,2813041.0,False,False,False,3,0.0015,4,4,False,0.0015,0.1903553839559528,True,False
randomRegular_100_3_19.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.019999999999999997,1,1,1,1,99,24202.0,False,False,False,3,0.02,3,3,False,0.019999999999999997,0.24737477954144532,False,False
fastGnp_1000_0.01_19.adjlist,1000,5098,0.010206206206206206,10.196,10.0,9.795584,4.0,2.5007759999999997,1,0.010550669883951622,1,1,1,1,999,1615928.0,False,True,False,3,0.010950385291334325,1,1,False,0.011059564557532828,0.3270704704702311,False,False
randomRegular_1000_4_6.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.002999999999999999,1,1,1,1,999,2818292.0,False,False,False,3,0.003,4,4,False,0.002999999999999999,0.1900164672614813,True,False
fastGnp_20_0.2_22.adjlist,20,39,0.20526315789473684,3.9,3.5,2.69,2.5,1.5000000000000004,1,0.215,1,1,1,1,19,425.0,False,True,False,3,0.17142857142857143,1,1,False,0.23749999999999996,0.5357017543859662,False,False
randomRegular_100_5_1.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.027000000000000007,1,1,1,1,99,15001.0,False,False,False,3,0.027,5,5,False,0.028000000000000008,0.3718080808081027,False,False
fastGnp_20_0.2_14.adjlist,20,38,0.2,3.8,4.0,2.56,2.0,1.3199999999999998,1,0.17452380952380953,1,1,1,1,19,434.0,False,True,False,3,0.20454545454545456,1,1,False,0.21670634920634918,0.5294736842105268,False,False
randomRegular_1000_3_2.adjlist,1000,1500,0.003003003003003003,3.0,3.0,0,0.0,0.0,3,0.003,1,1,1,1,999,4028230.0,False,False,False,3,0.003,3,3,False,0.003,0.1355439815997069,False,False
fastGnp_20_0.2_10.adjlist,20,33,0.1736842105263158,3.3,3.0,2.21,2.0,1.19,1,0.09166666666666665,1,1,1,1,19,456.0,False,True,False,3,0.12244897959183673,1,1,False,0.10333333333333332,0.5027192982456147,False,False
randomRegular_100_5_5.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.03900000000000002,1,1,1,1,99,15073.0,False,False,False,3,0.039,5,5,False,0.041000000000000016,0.3704781144781364,False,False
randomRegular_1000_3_6.adjlist,1000,1500,0.003003003003003003,3.0,3.0,0,0.0,0.0,3,0.0019999999999999996,1,1,1,1,999,4032925.0,False,False,False,3,0.002,3,3,False,0.0019999999999999996,0.135413002929833,False,False
fastGnp_1000_0.01_23.adjlist,1000,5021,0.010052052052052052,10.042,10.0,9.984236,4.0,2.541964,2,0.010472240779516327,1,1,1,1,999,1624871.0,False,False,False,3,0.01059692014605493,2,2,False,0.01090327376871495,0.3253414748079793,False,False
randomRegular_100_3_27.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.01,1,1,1,1,99,23147.0,False,False,False,3,0.01,3,3,False,0.01,0.25468253968253685,False,False
fastGnp_20_0.2_18.adjlist,20,36,0.18947368421052632,3.6,3.0,3.34,3.0,1.5599999999999998,1,0.4271428571428572,1,1,1,1,19,481.0,False,True,False,3,0.30708661417322836,1,1,False,0.5000396825396826,0.49807017543859705,False,False
randomRegular_100_5_9.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.04500000000000002,1,1,1,1,99,15164.0,False,False,False,3,0.045,5,5,False,0.04733333333333335,0.3684646464646676,False,False
randomRegular_100_3_23.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.019999999999999997,1,1,1,1,99,24150.0,False,False,False,3,0.02,3,3,False,0.019999999999999997,0.24788712522045916,False,False
fastGnp_1000_0.01_27.adjlist,1000,4888,0.009785785785785785,9.776,10.0,9.191824,4.0,2.438448,2,0.011705133729359735,1,1,1,1,999,1642030.0,False,False,False,3,0.011054260627882003,2,2,False,0.012051614203936186,0.3219280947613463,False,False
fastGnp_100_0.01_21.adjlist,67,52,0.023518769787426504,1.5522388059701493,1.0,0.6950323011806638,1.0,0.6923591000222766,0,0.0,1,1,1,1,55,inf,False,True,False,2,0.0,0,0,False,0.0,0.04797261886814129,False,False
randomRegular_1000_5_17.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.0030000000000000014,1,1,1,1,999,2346961.0,False,False,False,3,0.003,5,5,False,0.0031000000000000016,0.22655589875738016,False,False
fastGnp_20_0.1_13.adjlist,17,20,0.14705882352941177,2.3529411764705883,2.0,0.8166089965397925,1.0,0.7681660899653979,1,0.0,1,1,1,1,15,404.0,False,True,False,2,0.0,1,1,False,0.0,0.4344362745098038,False,False
randomRegular_20_5_25.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.18000000000000002,1,1,1,1,19,363.0,False,False,False,3,0.18,5,5,False,0.22333333333333333,0.6026315789473692,False,False
randomRegular_100_4_1.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.015,1,1,1,1,99,17612.0,False,False,False,3,0.015,4,4,False,0.015,0.32264309764310173,True,False
randomRegular_100_4_11.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.009999999999999998,1,1,1,1,99,17407.0,False,False,False,3,0.01,4,4,False,0.009999999999999998,0.32527609427609605,True,False
randomRegular_20_5_21.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.16500000000000006,1,1,1,1,19,369.0,False,False,False,3,0.165,5,5,False,0.19500000000000006,0.5973684210526322,False,False
fastGnp_20_0.1_17.adjlist,18,23,0.1503267973856209,2.5555555555555554,2.5,1.0246913580246912,1.0,0.8888888888888888,1,0.09259259259259259,1,1,1,1,15,439.0,False,True,False,3,0.13333333333333333,1,1,False,0.09259259259259259,0.4430283224400868,False,False
fastGnp_100_0.01_25.adjlist,69,49,0.020886615515771527,1.4202898550724639,1.0,0.4755303507666456,1.0,0.584751102709515,0,0.0,1,1,1,1,61,inf,False,True,True,2,0.0,0,0,False,0.0,0.04826404414000318,False,False
randomRegular_1000_5_13.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.003600000000000002,1,1,1,1,999,2350395.0,False,False,False,3,0.0036,5,5,False,0.003600000000000002,0.2262611754626214,False,False
fastGnp_20_0.01_9.adjlist,2,1,1.0,1.0,1.0,0,0.0,0.0,1,0.0,1,1,1,1,1,1.0,True,True,True,2,0.0,1,1,True,0.0,1.0,False,True
randomRegular_100_4_15.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.03499999999999999,1,1,1,1,99,17826.0,False,False,False,3,0.035,4,4,False,0.03499999999999999,0.3197272727272735,True,False
randomRegular_100_4_5.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.024999999999999994,1,1,1,1,99,17581.0,False,False,False,3,0.025,4,4,False,0.024999999999999994,0.32305723905724165,True,False
fastGnp_100_0.1_8.adjlist,100,482,0.09737373737373738,9.64,10.0,10.3104,5.0,2.6216000000000004,4,0.08026707932590281,1,1,1,1,99,11141.0,False,False,False,4,0.08461538461538462,4,4,False,0.11569174764311317,0.4908080808080752,False,False
fastGnp_20_0.01_28.adjlist,6,3,0.2,1.0,1.0,0,0.0,0.0,0,0.0,1,1,1,1,5,inf,True,True,True,2,0.0,0,0,False,0.0,0.2,False,False
powerLawTree_100_3_7.adjlist,100,99,0.02,1.98,1.0,4.199599999999999,1.0,1.0779999999999998,1,0.0,1,1,1,1,61,76470.0,True,True,True,2,0.0,1,1,False,0.0,0.15507020827696127,False,False
fastGnp_20_0.01_1.adjlist,7,4,0.19047619047619047,1.1428571428571428,1.0,0.12244897959183675,0.0,0.24489795918367344,0,0.0,1,1,1,1,5,inf,True,True,True,2,0.0,0,0,False,0.0,0.21428571428571427,False,False
randomRegular_20_5_29.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.15000000000000005,1,1,1,1,19,351.0,False,False,False,3,0.15,5,5,False,0.17833333333333337,0.6131578947368422,False,False
fastGnp_20_0.01_20.adjlist,5,3,0.3,1.2,1.0,0.16,0.0,0.31999999999999995,0,0.0,1,1,1,1,3,inf,True,True,True,2,0.0,0,0,False,0.0,0.35,False,False
fastGnp_100_0.1_0.adjlist,100,528,0.10666666666666667,10.56,10.0,9.9464,3.25,2.4711999999999996,4,0.11475604950604942,1,1,1,1,99,10819.0,False,False,False,4,0.10982867448151488,4,4,False,0.18149346734549812,0.5046969696969644,False,False
fastGnp_100_0.1_4.adjlist,100,469,0.09474747474747475,9.38,9.0,7.7956,3.25,2.2456,4,0.08740775890775883,1,1,1,1,99,11297.0,False,False,False,4,0.08055555555555556,4,4,False,0.12059778601028598,0.4847979797979792,False,False
powerLawTree_100_3_3.adjlist,100,99,0.02,1.98,1.0,3.4795999999999996,1.0,1.0387999999999997,1,0.0,1,1,1,1,65,80577.0,True,True,True,2,0.0,1,1,False,0.0,0.1461700765022503,False,False
randomRegular_100_4_19.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.03499999999999999,1,1,1,1,99,17806.0,False,False,False,3,0.035,4,4,False,0.03499999999999999,0.3197878787878791,True,False
randomRegular_100_4_9.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.03499999999999999,1,1,1,1,99,17545.0,False,False,False,3,0.035,4,4,False,0.03499999999999999,0.32366329966330404,True,False
fastGnp_20_0.01_5.adjlist,4,2,0.3333333333333333,1.0,1.0,0,0.0,0.0,0,0.0,1,1,1,1,3,inf,True,True,True,2,0.0,0,0,False,0.0,0.3333333333333333,False,False
fastGnp_100_0.01_29.adjlist,62,43,0.022739291380222106,1.3870967741935485,1.0,0.4630593132154006,1.0,0.5494276795005204,0,0.0,1,1,1,1,53,inf,False,True,True,2,0.0,0,0,False,0.0,0.0397018458361663,False,False
randomRegular_1000_4_27.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.0009999999999999998,1,1,1,1,999,2813975.0,False,False,False,3,0.001,4,4,False,0.0009999999999999998,0.19027248518416126,True,False
fastGnp_100_0.2_8.adjlist,100,990,0.2,19.8,20.0,16.86,6.0,3.4119999999999995,11,0.20333452846964936,1,1,1,1,99,8965.0,False,False,False,5,0.2027756360832691,11,11,False,0.5115370584241302,0.598148148148147,False,False
fastGnp_1000_0.2_18.adjlist,1000,67254,0.13464264264264264,134.508,95.0,3326.915936,113.25,56.154168000000006,65,0.17253086807179566,1,1,1,1,853,931746.0,False,False,False,7,0.14767517304594216,65,65,False,0.5819687532971959,0.5673213213213213,False,False
randomRegular_20_4_15.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.15,1,1,1,1,19,422.0,False,False,False,3,0.15,4,4,False,0.16944444444444445,0.5372807017543869,True,False
randomRegular_20_4_0.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.125,1,1,1,1,18,409.0,False,False,False,3,0.125,4,4,False,0.14166666666666666,0.5451754385964922,True,False
fastGnp_100_0.2_23.adjlist,100,962,0.19434343434343435,19.24,19.0,14.1824,5.0,2.9447999999999994,10,0.19803571919615648,1,1,1,1,99,9035.0,False,False,False,5,0.19851007887817704,10,10,False,0.5034686472414582,0.5939057239057232,False,False
randomRegular_100_5_21.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.030000000000000013,1,1,1,1,99,15118.0,False,False,False,3,0.03,5,5,False,0.030000000000000013,0.36970033670035735,False,False
randomRegular_20_4_11.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.049999999999999996,1,1,1,1,19,402.0,False,False,False,3,0.05,4,4,False,0.049999999999999996,0.5517543859649132,True,False
randomRegular_1000_4_23.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.002,1,1,1,1,999,2814889.0,False,False,False,3,0.002,4,4,False,0.002,0.19023775044943161,True,False
randomRegular_100_5_25.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.04200000000000001,1,1,1,1,99,15022.0,False,False,False,3,0.042,5,5,False,0.04300000000000001,0.3711010101010331,False,False
fastGnp_100_0.2_27.adjlist,100,1028,0.20767676767676768,20.56,20.0,12.7664,5.25,2.8736,11,0.20348271314855246,1,1,1,1,99,8920.0,False,False,False,5,0.20244866480285356,11,11,False,0.5229265535886128,0.6022222222222213,False,False
randomRegular_20_4_4.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.075,1,1,1,1,19,403.0,False,False,False,3,0.075,4,4,False,0.075,0.5500000000000009,True,False
powerLawTree_20_4_29.adjlist,20,19,0.1,1.9,1.0,9.19,0.25,1.3499999999999999,1,0.0,1,1,1,1,5,511.0,True,True,True,2,0.0,1,1,False,0.0,0.46578947368421036,False,False
powerLawTree_20_4_21.adjlist,20,19,0.1,1.9,1.5,1.09,2.0,0.9,1,0.0,1,1,1,1,15,860.0,True,True,True,2,0.0,1,1,False,0.0,0.3329182805498594,False,False
randomRegular_20_4_19.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.1,1,1,1,1,19,408.0,False,False,False,3,0.1,4,4,False,0.10833333333333332,0.5464912280701764,True,False
fastGnp_1000_0.2_14.adjlist,1000,49991,0.10008208208208208,99.982,62.0,4212.279676,132.0,58.462512,39,0.1697351405411541,1,1,1,1,583,949010.0,False,False,False,6,0.11634865244121038,39,39,False,0.5708681825564235,0.5500407073740408,False,False
fastGnp_100_0.2_4.adjlist,100,982,0.19838383838383838,19.64,19.0,18.950400000000002,7.0,3.552800000000001,9,0.20168440188215844,1,1,1,1,99,9009.0,False,False,False,5,0.20335549553293164,9,9,False,0.5067132511927255,0.5961279461279442,False,False
randomRegular_100_5_29.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.048,1,1,1,1,99,15200.0,False,False,False,3,0.048,5,5,False,0.05099999999999999,0.36807407407409515,False,False
powerLawTree_20_4_25.adjlist,20,19,0.1,1.9,1.0,7.89,1.0,1.2599999999999998,1,0.0,1,1,1,1,7,576.0,True,True,True,2,0.0,1,1,False,0.0,0.44135338345864633,False,False
randomRegular_20_4_8.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.1,1,1,1,1,19,397.0,False,False,False,3,0.1,4,4,False,0.1,0.5552631578947376,True,False
fastGnp_100_0.2_0.adjlist,100,997,0.2014141414141414,19.94,20.0,13.9964,6.0,3.0424,9,0.20679850292642424,1,1,1,1,99,8987.0,False,False,False,5,0.205433283970791,9,9,False,0.5216522141175752,0.5978787878787859,False,False
fastGnp_1000_0.2_10.adjlist,1000,47512,0.09511911911911912,95.024,59.0,4203.585424,128.0,57.54265600000001,37,0.17109737454380403,1,1,1,1,555,951489.0,False,False,False,6,0.11284672192875055,37,37,False,0.56981980760391,0.5475592258925592,False,False
randomRegular_20_5_0.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.255,1,1,1,1,19,369.0,False,False,False,4,0.255,5,5,False,0.33124999999999993,0.5973684210526322,False,False
