,heuristic_name,num_nodes,proportion_of_defender_nodes_per_round,proportion_of_nodes_on_fire_initial,mean_time
1754,highest_degree_allocation,5,0.05,0.15,5.565881729125976e-05
1755,highest_degree_allocation,5,0.06,0.15,5.370378494262695e-05
1756,highest_degree_allocation,5,0.07,0.15,5.90205192565918e-05
1757,highest_degree_allocation,5,0.08,0.15,0.061466217041015625
1758,highest_degree_allocation,5,0.09,0.15,5.606412887573242e-05
1759,highest_degree_allocation,5,0.1,0.15,6.153583526611329e-05
1760,highest_degree_allocation,6,0.01,0.05,6.145238876342773e-05
1761,highest_degree_allocation,6,0.02,0.05,6.692409515380859e-05
1762,highest_degree_allocation,6,0.03,0.05,7.221698760986328e-05
1763,highest_degree_allocation,6,0.04,0.05,6.674528121948242e-05
1764,highest_degree_allocation,6,0.05,0.05,6.554126739501953e-05
1765,highest_degree_allocation,6,0.06,0.05,6.651878356933594e-05
1766,highest_degree_allocation,6,0.07,0.05,7.537603378295898e-05
1767,highest_degree_allocation,6,0.08,0.05,6.692409515380859e-05
1768,highest_degree_allocation,6,0.09,0.05,7.357597351074219e-05
1769,highest_degree_allocation,6,0.1,0.05,7.070302963256836e-05
1770,highest_degree_allocation,6,0.01,0.06,7.340908050537109e-05
1771,highest_degree_allocation,6,0.02,0.06,6.858110427856445e-05
1772,highest_degree_allocation,6,0.03,0.06,7.492303848266602e-05
1773,highest_degree_allocation,6,0.04,0.06,7.393360137939454e-05
1774,highest_degree_allocation,6,0.05,0.06,7.7056884765625e-05
1775,highest_degree_allocation,6,0.06,0.06,6.933212280273438e-05
1776,highest_degree_allocation,6,0.07,0.06,8.113384246826172e-05
1777,highest_degree_allocation,6,0.08,0.06,7.479190826416015e-05
1778,highest_degree_allocation,6,0.09,0.06,7.646083831787109e-05
1779,highest_degree_allocation,6,0.1,0.06,6.874799728393555e-05
1780,highest_degree_allocation,6,0.01,0.07,6.14166259765625e-05
1781,highest_degree_allocation,6,0.02,0.07,7.05718994140625e-05
1782,highest_degree_allocation,6,0.03,0.07,7.280111312866211e-05
1783,highest_degree_allocation,6,0.04,0.07,6.726980209350585e-05
1784,highest_degree_allocation,6,0.05,0.07,6.81757926940918e-05
1785,highest_degree_allocation,6,0.06,0.07,7.027387619018555e-05
1786,highest_degree_allocation,6,0.07,0.07,6.603002548217773e-05
1787,highest_degree_allocation,6,0.08,0.07,7.119178771972657e-05
1788,highest_degree_allocation,6,0.09,0.07,7.051229476928711e-05
1789,highest_degree_allocation,6,0.1,0.07,7.189512252807617e-05
1790,highest_degree_allocation,6,0.01,0.08,6.532669067382812e-05
1791,highest_degree_allocation,6,0.02,0.08,7.061958312988281e-05
1792,highest_degree_allocation,6,0.03,0.08,7.528066635131836e-05
1793,highest_degree_allocation,6,0.04,0.08,6.651878356933594e-05
1794,highest_degree_allocation,6,0.05,0.08,6.979703903198242e-05
1795,highest_degree_allocation,6,0.06,0.08,7.290840148925782e-05
1796,highest_degree_allocation,6,0.07,0.08,7.311105728149414e-05
1797,highest_degree_allocation,6,0.08,0.08,6.607770919799804e-05
1798,highest_degree_allocation,6,0.09,0.08,7.330179214477539e-05
1799,highest_degree_allocation,6,0.1,0.08,6.999969482421876e-05
1800,highest_degree_allocation,6,0.01,0.09,6.554126739501953e-05
1801,highest_degree_allocation,6,0.02,0.09,7.189512252807617e-05
1802,highest_degree_allocation,6,0.03,0.09,7.96675682067871e-05
1803,highest_degree_allocation,6,0.04,0.09,6.701946258544922e-05
1804,highest_degree_allocation,6,0.05,0.09,7.222890853881836e-05
1805,highest_degree_allocation,6,0.06,0.09,6.999969482421876e-05
1806,highest_degree_allocation,6,0.07,0.09,7.028579711914063e-05
1807,highest_degree_allocation,6,0.08,0.09,7.12275505065918e-05
1808,highest_degree_allocation,6,0.09,0.09,6.909370422363282e-05
1809,highest_degree_allocation,6,0.1,0.09,7.114410400390624e-05
1810,highest_degree_allocation,6,0.01,0.1,6.541013717651368e-05
1811,highest_degree_allocation,6,0.02,0.1,7.364749908447265e-05
1812,highest_degree_allocation,6,0.03,0.1,7.528066635131836e-05
1813,highest_degree_allocation,6,0.04,0.1,6.645917892456055e-05
1814,highest_degree_allocation,6,0.05,0.1,7.170438766479492e-05
1815,highest_degree_allocation,6,0.06,0.1,6.535053253173829e-05
1816,highest_degree_allocation,6,0.07,0.1,6.337165832519532e-05
1817,highest_degree_allocation,6,0.08,0.1,6.808042526245117e-05
1818,highest_degree_allocation,6,0.09,0.1,6.947517395019531e-05
1819,highest_degree_allocation,6,0.1,0.1,6.541013717651368e-05
1820,highest_degree_allocation,6,0.01,0.11,6.803274154663086e-05
1821,highest_degree_allocation,6,0.02,0.11,7.108449935913085e-05
1822,highest_degree_allocation,6,0.03,0.11,7.066726684570312e-05
1823,highest_degree_allocation,6,0.04,0.11,6.85572624206543e-05
1824,highest_degree_allocation,6,0.05,0.11,7.739067077636719e-05
1825,highest_degree_allocation,6,0.06,0.11,6.052255630493164e-05
1826,highest_degree_allocation,6,0.07,0.11,7.39455223083496e-05
1827,highest_degree_allocation,6,0.08,0.11,0.045870745182037355
1828,highest_degree_allocation,6,0.09,0.11,7.721185684204102e-05
1829,highest_degree_allocation,6,0.1,0.11,6.641149520874024e-05
1830,highest_degree_allocation,6,0.01,0.12,7.210969924926758e-05
1831,highest_degree_allocation,6,0.02,0.12,7.435083389282227e-05
1832,highest_degree_allocation,6,0.03,0.12,7.314682006835938e-05
1833,highest_degree_allocation,6,0.04,0.12,8.018016815185547e-05
1834,highest_degree_allocation,6,0.05,0.12,6.994009017944336e-05
1835,highest_degree_allocation,6,0.06,0.12,7.075071334838867e-05
1836,highest_degree_allocation,6,0.07,0.12,6.908178329467773e-05
1837,highest_degree_allocation,6,0.08,0.12,6.909370422363282e-05
1838,highest_degree_allocation,6,0.09,0.12,6.185770034790039e-05
1839,highest_degree_allocation,6,0.1,0.12,6.842613220214844e-05
1840,highest_degree_allocation,6,0.01,0.13,7.549524307250976e-05
1841,highest_degree_allocation,6,0.02,0.13,6.884336471557617e-05
1842,highest_degree_allocation,6,0.03,0.13,7.025003433227539e-05
1843,highest_degree_allocation,6,0.04,0.13,7.590055465698243e-05
1844,highest_degree_allocation,6,0.05,0.13,7.022619247436524e-05
1845,highest_degree_allocation,6,0.06,0.13,7.064342498779297e-05
1846,highest_degree_allocation,6,0.07,0.13,6.289482116699219e-05
1847,highest_degree_allocation,6,0.08,0.13,6.712675094604492e-05
1848,highest_degree_allocation,6,0.09,0.13,6.852149963378906e-05
1849,highest_degree_allocation,6,0.1,0.13,7.169246673583984e-05
1850,highest_degree_allocation,6,0.01,0.14,6.638765335083008e-05
1851,highest_degree_allocation,6,0.02,0.14,7.336139678955078e-05
1852,highest_degree_allocation,6,0.03,0.14,7.336139678955078e-05
1853,highest_degree_allocation,6,0.04,0.14,7.208585739135743e-05
1854,highest_degree_allocation,6,0.05,0.14,6.742477416992188e-05
1855,highest_degree_allocation,6,0.06,0.14,7.003545761108398e-05
1856,highest_degree_allocation,6,0.07,0.14,7.344484329223633e-05
1857,highest_degree_allocation,6,0.08,0.14,6.867647171020508e-05
1858,highest_degree_allocation,6,0.09,0.14,6.36458396911621e-05
1859,highest_degree_allocation,6,0.1,0.14,6.979703903198242e-05
1860,highest_degree_allocation,6,0.01,0.15,7.157325744628906e-05
1861,highest_degree_allocation,6,0.02,0.15,6.524324417114257e-05
1862,highest_degree_allocation,6,0.03,0.15,7.241964340209961e-05
1863,highest_degree_allocation,6,0.04,0.15,7.089376449584961e-05
1864,highest_degree_allocation,6,0.05,0.15,6.973743438720703e-05
1865,highest_degree_allocation,6,0.06,0.15,6.818771362304688e-05
1866,highest_degree_allocation,6,0.07,0.15,6.622076034545898e-05
1867,highest_degree_allocation,6,0.08,0.15,7.441043853759766e-05
1868,highest_degree_allocation,6,0.09,0.15,6.0057640075683595e-05
1869,highest_degree_allocation,6,0.1,0.15,7.224082946777344e-05
1870,highest_degree_allocation,7,0.01,0.05,9.386539459228515e-05
1871,highest_degree_allocation,7,0.02,0.05,8.362531661987305e-05
1872,highest_degree_allocation,7,0.03,0.05,9.559392929077148e-05
1873,highest_degree_allocation,7,0.04,0.05,8.274316787719727e-05
1874,highest_degree_allocation,7,0.05,0.05,9.053945541381836e-05
1875,highest_degree_allocation,7,0.06,0.05,7.873773574829102e-05
1876,highest_degree_allocation,7,0.07,0.05,9.444952011108398e-05
1877,highest_degree_allocation,7,0.08,0.05,7.700920104980469e-05
1878,highest_degree_allocation,7,0.09,0.05,8.205175399780273e-05
1879,highest_degree_allocation,7,0.1,0.05,8.225440979003906e-05
1880,highest_degree_allocation,7,0.01,0.06,8.704662322998047e-05
1881,highest_degree_allocation,7,0.02,0.06,8.265972137451172e-05
1882,highest_degree_allocation,7,0.03,0.06,8.214712142944336e-05
1883,highest_degree_allocation,7,0.04,0.06,9.108781814575196e-05
1884,highest_degree_allocation,7,0.05,0.06,8.134841918945312e-05
1885,highest_degree_allocation,7,0.06,0.06,8.765459060668945e-05
1886,highest_degree_allocation,7,0.07,0.06,8.832216262817383e-05
1887,highest_degree_allocation,7,0.08,0.06,8.202791213989258e-05
1888,highest_degree_allocation,7,0.09,0.06,8.887052536010742e-05
1889,highest_degree_allocation,7,0.1,0.06,8.525848388671876e-05
1890,highest_degree_allocation,7,0.01,0.07,8.32200050354004e-05
1891,highest_degree_allocation,7,0.02,0.07,9.094476699829101e-05
1892,highest_degree_allocation,7,0.03,0.07,8.533000946044921e-05
1893,highest_degree_allocation,7,0.04,0.07,6.802082061767578e-05
1894,highest_degree_allocation,7,0.05,0.07,8.232593536376953e-05
1895,highest_degree_allocation,7,0.06,0.07,9.685754776000977e-05
1896,highest_degree_allocation,7,0.07,0.07,8.85009765625e-05
1897,highest_degree_allocation,7,0.08,0.07,9.393692016601562e-05
1898,highest_degree_allocation,7,0.09,0.07,0.0001033782958984375
1899,highest_degree_allocation,7,0.1,0.07,8.699893951416015e-05
1900,highest_degree_allocation,7,0.01,0.08,9.431838989257813e-05
1901,highest_degree_allocation,7,0.02,0.08,8.896589279174804e-05
1902,highest_degree_allocation,7,0.03,0.08,8.717775344848632e-05
1903,highest_degree_allocation,7,0.04,0.08,7.598400115966797e-05
1904,highest_degree_allocation,7,0.05,0.08,9.860992431640626e-05
1905,highest_degree_allocation,7,0.06,0.08,0.00010399818420410156
1906,highest_degree_allocation,7,0.07,0.08,8.617639541625976e-05
1907,highest_degree_allocation,7,0.08,0.08,9.64045524597168e-05
1908,highest_degree_allocation,7,0.09,0.08,7.638931274414062e-05
1909,highest_degree_allocation,7,0.1,0.08,7.932186126708984e-05
1910,highest_degree_allocation,7,0.01,0.09,9.118318557739258e-05
1911,highest_degree_allocation,7,0.02,0.09,8.957386016845703e-05
1912,highest_degree_allocation,7,0.03,0.09,7.854700088500976e-05
1913,highest_degree_allocation,7,0.04,0.09,9.232759475708008e-05
1914,highest_degree_allocation,7,0.05,0.09,9.597539901733399e-05
1915,highest_degree_allocation,7,0.06,0.09,9.169578552246094e-05
1916,highest_degree_allocation,7,0.07,0.09,8.549690246582032e-05
1917,highest_degree_allocation,7,0.08,0.09,8.03232192993164e-05
1918,highest_degree_allocation,7,0.09,0.09,8.091926574707031e-05
1919,highest_degree_allocation,7,0.1,0.09,9.077787399291992e-05
1920,highest_degree_allocation,7,0.01,0.1,8.563995361328125e-05
1921,highest_degree_allocation,7,0.02,0.1,8.924007415771485e-05
1922,highest_degree_allocation,7,0.03,0.1,8.071660995483399e-05
1923,highest_degree_allocation,7,0.04,0.1,7.717609405517578e-05
1924,highest_degree_allocation,7,0.05,0.1,8.41379165649414e-05
1925,highest_degree_allocation,7,0.06,0.1,7.649660110473633e-05
1926,highest_degree_allocation,7,0.07,0.1,9.075403213500976e-05
1927,highest_degree_allocation,7,0.08,0.1,9.518861770629883e-05
1928,highest_degree_allocation,7,0.09,0.1,8.665323257446289e-05
1929,highest_degree_allocation,7,0.1,0.1,8.606910705566406e-05
1930,highest_degree_allocation,7,0.01,0.11,9.331703186035156e-05
1931,highest_degree_allocation,7,0.02,0.11,9.0789794921875e-05
1932,highest_degree_allocation,7,0.03,0.11,8.617639541625976e-05
1933,highest_degree_allocation,7,0.04,0.11,8.647441864013672e-05
1934,highest_degree_allocation,7,0.05,0.11,0.00010260343551635743
1935,highest_degree_allocation,7,0.06,0.11,8.543729782104493e-05
1936,highest_degree_allocation,7,0.07,0.11,0.00010433197021484376
1937,highest_degree_allocation,7,0.08,0.11,9.303092956542968e-05
1938,highest_degree_allocation,7,0.09,0.11,9.226799011230469e-05
1939,highest_degree_allocation,7,0.1,0.11,0.00010275840759277344
1940,highest_degree_allocation,7,0.01,0.12,8.094310760498047e-05
1941,highest_degree_allocation,7,0.02,0.12,8.360147476196289e-05
1942,highest_degree_allocation,7,0.03,0.12,7.833242416381836e-05
1943,highest_degree_allocation,7,0.04,0.12,8.057355880737304e-05
1944,highest_degree_allocation,7,0.05,0.12,9.182691574096679e-05
1945,highest_degree_allocation,7,0.06,0.12,9.207725524902343e-05
1946,highest_degree_allocation,7,0.07,0.12,9.260177612304687e-05
1947,highest_degree_allocation,7,0.08,0.12,8.836984634399414e-05
1948,highest_degree_allocation,7,0.09,0.12,9.038448333740235e-05
1949,highest_degree_allocation,7,0.1,0.12,9.151697158813477e-05
1950,highest_degree_allocation,7,0.01,0.13,8.106231689453125e-05
1951,highest_degree_allocation,7,0.02,0.13,8.704662322998047e-05
1952,highest_degree_allocation,7,0.03,0.13,8.57234001159668e-05
1953,highest_degree_allocation,7,0.04,0.13,8.972883224487305e-05
1954,highest_degree_allocation,7,0.05,0.13,7.814168930053711e-05
1955,highest_degree_allocation,7,0.06,0.13,8.707046508789062e-05
1956,highest_degree_allocation,7,0.07,0.13,8.727312088012696e-05
1957,highest_degree_allocation,7,0.08,0.13,8.639097213745118e-05
1958,highest_degree_allocation,7,0.09,0.13,8.22305679321289e-05
1959,highest_degree_allocation,7,0.1,0.13,9.368658065795898e-05
1960,highest_degree_allocation,7,0.01,0.14,9.479522705078126e-05
1961,highest_degree_allocation,7,0.02,0.14,8.753538131713867e-05
1962,highest_degree_allocation,7,0.03,0.14,8.482933044433594e-05
1963,highest_degree_allocation,7,0.04,0.14,9.520053863525391e-05
1964,highest_degree_allocation,7,0.05,0.14,9.145736694335938e-05
1965,highest_degree_allocation,7,0.06,0.14,0.0001148819923400879
1966,highest_degree_allocation,7,0.07,0.14,8.53896141052246e-05
1967,highest_degree_allocation,7,0.08,0.14,7.870197296142579e-05
1968,highest_degree_allocation,7,0.09,0.14,8.963346481323242e-05
1969,highest_degree_allocation,7,0.1,0.14,9.701251983642578e-05
1970,highest_degree_allocation,7,0.01,0.15,7.778406143188477e-05
1971,highest_degree_allocation,7,0.02,0.15,7.340908050537109e-05
1972,highest_degree_allocation,7,0.03,0.15,7.35163688659668e-05
1973,highest_degree_allocation,7,0.04,0.15,7.36832618713379e-05
1974,highest_degree_allocation,7,0.05,0.15,7.294416427612304e-05
1975,highest_degree_allocation,7,0.06,0.15,7.522106170654297e-05
1976,highest_degree_allocation,7,0.07,0.15,6.722211837768554e-05
1977,highest_degree_allocation,7,0.08,0.15,6.810426712036132e-05
1978,highest_degree_allocation,7,0.09,0.15,7.793903350830078e-05
1979,highest_degree_allocation,7,0.1,0.15,8.00013542175293e-05
1980,highest_degree_allocation,8,0.01,0.05,9.846687316894531e-05
1981,highest_degree_allocation,8,0.02,0.05,0.00010176897048950196
1982,highest_degree_allocation,8,0.03,0.05,0.00010081529617309571
1983,highest_degree_allocation,8,0.04,0.05,0.00010464191436767578
1984,highest_degree_allocation,8,0.05,0.05,9.217262268066407e-05
1985,highest_degree_allocation,8,0.06,0.05,9.670257568359376e-05
1986,highest_degree_allocation,8,0.07,0.05,0.00010639429092407227
1987,highest_degree_allocation,8,0.08,0.05,0.06870002746582031
1988,highest_degree_allocation,8,0.09,0.05,9.870529174804688e-05
1989,highest_degree_allocation,8,0.1,0.05,0.00011227130889892578
1990,highest_degree_allocation,8,0.01,0.06,9.620189666748047e-05
1991,highest_degree_allocation,8,0.02,0.06,0.00010429620742797851
1992,highest_degree_allocation,8,0.03,0.06,0.00010999441146850586
1993,highest_degree_allocation,8,0.04,0.06,9.660720825195312e-05
1994,highest_degree_allocation,8,0.05,0.06,9.921789169311523e-05
1995,highest_degree_allocation,8,0.06,0.06,9.628534317016602e-05
1996,highest_degree_allocation,8,0.07,0.06,0.0001089334487915039
1997,highest_degree_allocation,8,0.08,0.06,0.00010000467300415039
1998,highest_degree_allocation,8,0.09,0.06,9.32455062866211e-05
1999,highest_degree_allocation,8,0.1,0.06,9.72747802734375e-05
2000,highest_degree_allocation,8,0.01,0.07,9.386539459228515e-05
2001,highest_degree_allocation,8,0.02,0.07,0.00010476112365722656
2002,highest_degree_allocation,8,0.03,0.07,0.000110626220703125
2003,highest_degree_allocation,8,0.04,0.07,9.78708267211914e-05
2004,highest_degree_allocation,8,0.05,0.07,9.555816650390625e-05
2005,highest_degree_allocation,8,0.06,0.07,0.00010246038436889648
2006,highest_degree_allocation,8,0.07,0.07,9.348392486572266e-05
2007,highest_degree_allocation,8,0.08,0.07,0.00010563135147094727
2008,highest_degree_allocation,8,0.09,0.07,9.053945541381836e-05
2009,highest_degree_allocation,8,0.1,0.07,0.00010482072830200195
2010,highest_degree_allocation,8,0.01,0.08,9.613037109375e-05
2011,highest_degree_allocation,8,0.02,0.08,0.0001005411148071289
2012,highest_degree_allocation,8,0.03,0.08,0.00011078119277954101
2013,highest_degree_allocation,8,0.04,0.08,9.28044319152832e-05
2014,highest_degree_allocation,8,0.05,0.08,8.697509765625e-05
2015,highest_degree_allocation,8,0.06,0.08,0.04914498329162598
2016,highest_degree_allocation,8,0.07,0.08,0.00010842084884643555
2017,highest_degree_allocation,8,0.08,0.08,9.593963623046874e-05
2018,highest_degree_allocation,8,0.09,0.08,0.00010956525802612305
2019,highest_degree_allocation,8,0.1,0.08,0.00011456012725830078
2020,highest_degree_allocation,8,0.01,0.09,0.000123751163482666
2021,highest_degree_allocation,8,0.02,0.09,0.0001015305519104004
